# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=4938483
# chain_id=2
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=0
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# diagnostic_file=output/hmc_diag_2.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,b,sigma,p_a,p_b,p_sigma,g_a,g_b,g_sigma
-1.54105,0.877613,0.99634,2,3,0,4.00169,-0.865432,1.18856,-0.193797,-2.31784,-2.24821,-0.732513,-1.46227,0.591729,0.436931
-1.54105,0.059958,1.27544,1,3,1,3.24255,-0.865432,1.18856,-0.193797,1.72195,1.96596,-1.2087,-1.46227,0.591729,0.436931
-3.01236,0.99653,0.124529,5,47,0,3.82977,1.32784,-1.29207,-0.803543,-1.66062,0.0412868,-0.93536,-2.12618,-4.74609,-2.1912
-1.33074,0.90827,0.234373,4,15,0,4.64065,1.04965,-0.135431,-1.89076,0.414393,4.06254,-0.0428348,9.21293,8.02785,-1.49579
-1.33074,0.0355064,0.334003,3,15,0,1.44078,1.04965,-0.135431,-1.89076,-0.117285,0.704395,-0.271934,9.21293,8.02785,-1.49579
-0.669429,0.998206,0.0317959,6,79,0,3.42705,0.388769,0.0703945,-1.3687,-1.11316,1.89195,3.9225,-3.76695,-4.08533,-1.05329
-0.602502,0.999218,0.0605847,6,111,0,1.33132,0.858806,-0.288035,-0.597687,-0.501971,-1.15813,-1.88283,0.338548,-0.808293,0.220689
-0.715876,0.999922,0.115,5,63,0,0.848833,-0.35868,1.00069,-0.646076,0.430289,-0.529794,0.50981,-0.672453,0.686917,0.247636
-0.760067,0.855758,0.216987,4,19,0,2.23227,-0.219976,1.08998,-0.987237,-0.536331,-0.155049,3.52268,0.801459,2.11142,-0.00601574
-1.92863,0.957944,0.263065,2,7,0,2.63941,-0.776347,1.09723,-1.23624,-1.00004,0.603006,-1.83571,-5.60375,-3.73017,-1.88188
-1.23063,0.874403,0.431502,4,15,0,2.85002,1.32024,-0.273987,-0.647175,1.87165,-0.476406,2.42758,2.4807,0.886472,-0.0950128
-1.94894,0.742984,0.548665,3,7,0,3.80458,-0.75041,1.183,0.318029,-0.172706,-2.55417,-2.22858,-0.906896,1.02652,1.84276
-1.21832,0.61913,0.472851,3,15,1,3.20718,0.49264,-0.467056,0.260104,1.46221,-2.0175,-2.36247,0.075009,-0.884686,1.38894
-0.9252,0.988076,0.285117,4,15,0,2.73677,0.158357,0.256124,0.265871,-1.34045,-2.58633,-0.421034,-0.0259761,0.0717906,1.64407
-1.27526,0.992389,0.502249,3,7,0,1.51096,-0.514731,0.463905,0.27026,-0.319028,0.305111,-1.3038,-0.968468,0.0101675,1.36343
-1.27526,0.117494,0.887281,2,3,0,5.82286,-0.514731,0.463905,0.27026,0.74188,1.04124,6.1104,-0.968468,0.0101675,1.36343
-4.81781,0.976788,0.130225,4,31,0,7.92472,0.679729,0.0367408,1.10809,-2.84104,1.42779,-2.31134,0.67845,0.0354623,9.1722
-1.82845,0.970489,0.220644,5,31,0,7.5298,0.00213496,1.39412,-0.569062,-1.22578,3.64972,4.8821,2.0871,3.47909,-1.07247
-1.18067,0.997919,0.364122,3,7,0,2.23202,0.162102,1.11134,-0.369146,-0.216688,-2.00768,1.46769,1.30296,2.2522,-0.144123
-1.81883,0.146096,0.642791,2,3,0,4.17724,0.245201,1.05851,-0.971959,1.12306,1.84014,3.48106,4.26582,5.07913,-2.1708
-1.07709,1,0.109059,4,15,0,2.0873,0.266694,0.895764,-0.886692,0.438543,1.9334,-1.40212,2.82483,3.4539,-0.941143
-1.25756,0.99802,0.193729,4,31,0,1.87496,-0.684471,0.901854,-0.0193432,1.07139,-0.0310604,1.68334,-1.21543,0.370893,0.690831
-2.89737,0.961708,0.339088,3,7,0,3.57552,0.93544,1.07748,-0.33894,0.731145,-1.64848,-0.103566,3.46596,3.608,-2.74334
-4.82737,0.428574,0.533747,3,7,0,6.91709,1.08282,0.396718,1.0555,0.494046,2.1022,-3.20392,1.17382,0.487718,8.1881
-4.84079,0.992013,0.203003,3,15,0,8.35125,-1.09257,-0.935704,0.0834003,2.02779,1.37353,4.29016,-3.42556,-3.26869,-5.24929
-2.01873,0.922165,0.344926,2,3,0,6.188,-0.4035,-0.603999,0.201365,-2.84817,-2.40953,-2.84148,-1.5638,-1.7643,-0.518024
-2.6,0.927585,0.484356,2,7,0,4.04432,-0.249604,-0.941706,0.555624,-0.82286,1.38117,-2.81697,-0.881405,-1.57351,1.8254
-0.845594,0.929002,0.68608,2,3,0,3.53874,-0.0838189,0.371442,0.171217,1.8069,3.05094,-0.0747834,-0.396643,0.0586176,1.27055
-0.34041,0.951157,0.970093,3,7,0,0.924076,0.356137,0.347661,-0.419966,0.578771,-0.128717,-2.0962,0.299627,0.291151,0.430361
-0.34041,8.85605e-19,1.44366,1,1,0,1.78715,0.356137,0.347661,-0.419966,0.435906,-1.05511,-3.23866,0.299627,0.291151,0.430361
-1.79922,0.996899,0.19252,4,15,0,2.01061,-0.259827,1.04013,0.447626,0.740707,-0.138387,-0.758567,-0.238541,1.06142,2.44684
-0.59057,0.983174,0.323308,2,7,0,3.52879,0.0782779,0.555623,-0.077797,1.0239,-2.09679,-3.99977,-0.0318913,0.445454,0.845518
-0.500393,0.975956,0.520652,3,7,0,1.06694,0.406212,0.398668,-0.201705,-0.714504,-1.33583,-0.846737,0.521002,0.513458,0.659236
-3.83552,0.423122,0.817862,2,3,0,3.98375,-0.558119,-0.300669,-0.504241,0.254132,0.259155,-1.02596,-4.90874,-4.65129,-6.53959
-2.10148,1,0.328184,3,7,0,6.119,-0.816232,-0.200883,0.249766,-0.106905,-1.06741,-5.81102,-1.87531,-1.25996,-0.200469
-0.674142,0.954093,0.54487,3,7,0,2.59584,-0.0379292,0.0974653,-0.198099,2.22451,1.38974,-1.49147,-1.03167,-0.896272,0.0084015
-0.731616,0.890339,0.803621,2,3,0,1.18963,0.582501,0.345756,-0.0189518,-1.16322,-0.558487,-0.623163,0.790291,0.553546,0.921235
-1.00902,0.560341,1.0112,1,3,0,1.35582,-0.0918094,-0.0218785,0.219979,0.958416,0.633688,-0.498636,-0.634036,-0.564105,1.09615
-1.94449,0.979338,0.576561,3,7,0,2.05129,-0.861646,0.0171279,0.237858,-0.33065,0.626217,-0.0801016,-1.83899,-0.960219,0.0720795
-2.41158,0.518948,0.895195,1,3,0,5.29762,0.370854,1.20991,0.545563,2.34651,2.698,0.3081,0.65718,1.49624,2.73351
-1.24746,0.840462,0.4668,1,3,0,5.54021,0.336667,1.02195,-0.0575523,-0.384136,-1.42134,-5.86102,1.04399,1.72928,0.44536
-0.313429,0.806788,0.521192,2,7,0,2.1214,0.115377,0.629694,-0.766909,0.886568,1.72198,3.00975,0.19361,0.707927,0.21439
-1.19132,0.925101,0.537263,3,7,0,1.6479,-0.708539,1.01805,-0.499086,-0.517059,1.07524,1.18725,-1.84455,-0.117957,-0.107073
-1.24195,0.657841,0.727657,2,7,0,1.67709,-0.303609,1.11598,0.0655505,0.954268,-0.577636,1.08355,-0.229772,1.18982,1.13387
-1.13108,0.85818,0.531389,3,11,0,2.47537,0.599527,-0.594166,0.0262774,0.51446,-1.29733,-2.89791,-0.0862999,-1.27999,0.55822
-1.16657,0.991311,0.615369,3,7,0,1.72977,-0.287889,1.27483,-0.358886,0.402599,-1.22869,1.40749,0.242501,1.80522,0.350602
-2.47273,0.254406,0.961932,2,3,0,7.92239,-0.301318,-0.696135,0.629992,-0.353579,4.6085,-3.29139,-0.790813,-1.18563,2.68067
-3.15422,0.996615,0.284104,3,7,0,3.4077,-0.816226,-0.884879,0.435863,0.0132659,0.554168,-1.31037,-1.83223,-1.90088,-0.0771488
-3.78475,0.981673,0.44902,2,3,0,4.00962,-1.14734,-0.869775,0.481607,-0.292423,-0.948671,-0.467662,-2.19512,-1.91756,-0.256391
-6.47118,0.789319,0.682606,3,7,0,7.01556,0.455346,2.50649,-0.053656,-0.28747,0.437185,-2.07904,2.94201,4.99315,-4.65606
-2.84949,1,0.674514,2,3,0,7.72421,-0.184516,0.341021,0.851383,-1.46745,-4.66324,-0.320135,-0.288666,0.236871,5.42956
-2.0139,0.666667,1.05962,1,3,0,2.84212,-0.852927,-0.0110515,0.0980832,-0.06469,-0.140649,-2.70855,-2.1615,-1.31962,-0.866742
-1.48116,0.782239,0.798653,2,5,0,4.09731,0.532198,-0.739287,0.228171,-1.64729,-0.547699,4.05974,-0.060396,-1.33188,1.02405
-0.798951,0.655589,0.776451,2,7,0,2.02277,0.0722554,0.606838,0.100431,-0.57207,2.14146,-1.43576,0.0320888,0.566672,1.22048
-2.20315,0.916382,0.574199,2,7,0,2.89559,-0.327942,-0.663686,0.0268634,0.219202,-1.85006,0.158549,-1.9578,-2.29355,-1.74788
-1.20496,0.970924,0.746404,3,7,0,2.6223,-0.0838989,1.10377,0.051175,1.36091,2.17068,-0.146655,0.1794,1.36707,1.03097
-3.27066,0.573273,1.08699,2,3,0,5.02369,1.7245,-1.34642,0.259893,0.0668625,-1.97199,-2.95914,1.5163,-1.55462,1.60877
-2.7386,0.877529,0.676834,3,7,0,5.57037,1.71555,0.2278,0.200594,2.90711,-1.52693,1.22125,2.52912,1.04137,0.504986
-1.13643,0.975338,0.806061,2,3,0,3.77347,-0.49992,0.250078,0.0221447,-1.94282,-0.0789431,-3.83675,-1.43559,-0.685589,0.130167
-3.84799,0.810602,1.17689,2,3,0,4.15948,2.24434,-1.313,-0.0591245,0.126039,-0.47899,-1.52791,2.47299,-1.08436,0.842026
-5.72083,0.78662,1.21248,1,1,0,5.99429,2.52639,-1.93523,0.130977,-1.02151,-0.0599286,-0.0804005,2.42094,-2.04068,1.28502
-1.71422,0.714941,1.18793,2,3,0,5.66413,1.51389,-0.870275,-0.511822,2.39411,-2.92258,2.6127,1.27848,-1.10569,0.339371
-1.5045,0.971619,1.00359,2,3,0,2.6356,1.48406,-0.817971,-1.16042,-1.06219,1.7036,-1.53051,0.851598,-1.45044,0.0589129
-1.5045,0.00542856,1.44071,1,2,1,4.91218,1.48406,-0.817971,-1.16042,-2.53895,0.358321,-3.89437,0.851598,-1.45044,0.0589129
-0.292217,0.914121,0.284788,4,31,0,3.30882,0.189647,0.607504,-1.71591,-0.995521,3.6432,-1.0868,2.3226,2.74046,-0.11475
-0.292217,3.72957e-05,0.364595,2,7,0,3.44527,0.189647,0.607504,-1.71591,0.980728,3.76956,-0.902095,2.3226,2.74046,-0.11475
-0.298837,0.999953,0.0729703,6,95,0,0.727157,0.0625362,0.566844,-0.734847,0.0487842,0.719574,-1.70256,-0.367105,0.137202,0.187541
-0.262884,0.999383,0.111547,5,63,0,0.869756,0.2912,0.484724,-2.22304,-0.275787,0.744571,2.06258,4.36199,4.55551,-0.182565
-1.25591,0.728631,0.169592,4,19,0,3.43995,1.06714,-0.721089,-0.242269,-0.12612,0.769938,-4.28737,0.446763,-1.34147,0.378908
-1.05252,0.995505,0.149507,4,23,0,2.06976,0.914397,0.368498,-0.191415,1.76662,-1.01344,0.063682,1.72782,1.18192,0.230722
-2.96279,0.967229,0.22428,3,7,0,3.67205,1.62714,0.459304,-0.0982654,0.780487,1.20448,-1.53228,3.28036,2.11252,-1.4239
-1.77381,0.987762,0.316881,3,7,0,4.09665,1.34812,-0.132788,0.222501,1.4935,2.55919,-1.99302,1.66028,0.179378,1.40843
-0.873722,0.990265,0.464613,3,7,0,1.85192,0.479796,-0.363698,-0.498953,1.33049,-0.397483,2.07999,-1.18058,-2.02407,-0.647662
-2.30906,0.335621,0.68205,2,3,0,3.31264,1.15617,0.157372,-1.10889,0.326148,-0.0433917,2.94843,6.53375,5.53495,-3.03891
-1.59244,0.984322,0.27832,2,7,0,2.56158,1.07642,0.160203,-0.987169,-1.20893,-0.506137,2.18853,4.73805,3.82184,-1.72283
-1.0733,1,0.403366,3,15,0,2.49622,0.124339,-0.370214,-0.12152,1.50601,0.613507,-2.59768,-1.11772,-1.61227,-0.42561
-1.93542,0.919699,0.600477,3,7,0,3.04422,-0.961257,1.60516,-0.524905,1.1678,1.92312,-0.439199,-1.2021,1.36431,0.329702
-3.67506,0.13192,0.763174,2,3,0,5.10237,0.196315,1.78885,-0.423096,1.71632,-1.19216,1.83591,3.12601,4.71855,-3.2535
-3.15778,1,0.21419,4,15,0,5.73232,-1.45873,1.85281,-0.296369,2.89708,1.30653,-0.659823,-2.06314,1.2484,0.350866
-1.1369,0.949282,0.318003,3,15,0,3.92917,-0.625266,1.31141,-0.944037,-2.80572,1.15233,2.06264,-0.903058,1.03362,0.139683
-1.55579,0.99892,0.427284,4,15,0,1.97971,1.01633,-0.906061,-0.146797,-0.259232,-0.084962,1.89974,0.18754,-1.73485,0.233448
-3.39152,0.817702,0.62888,2,3,0,5.79251,0.499364,-1.65472,0.255155,-1.37813,-2.13305,2.99388,-0.631352,-2.78544,-0.463958
-1.28038,0.982544,0.656016,3,7,0,3.6917,0.770883,0.694348,-0.0934573,1.19335,-2.34097,2.9188,1.6594,1.58286,0.174648
-2.34421,0.446482,0.931414,2,3,0,2.73045,0.0803293,-0.403073,-0.67498,-1.05657,-0.666558,-0.255432,-3.97343,-4.45683,-4.001
-2.34421,0.521781,0.48526,1,1,0,3.76084,0.0803293,-0.403073,-0.67498,1.11534,2.01043,1.61525,-3.97343,-4.45683,-4.001
-2.32221,0.987749,0.292363,2,7,0,4.06857,-0.166554,-0.342427,-0.496149,1.10743,-1.06218,-3.27489,-3.50374,-3.67962,-3.75797
-2.45763,1,0.418629,3,15,0,3.31912,1.71865,-0.392775,0.22913,1.4815,0.605418,1.38998,2.09662,-0.0148104,1.35542
-5.3913,0.935263,0.611224,3,7,0,5.89847,2.57434,-1.35757,0.395155,-0.357723,-1.4748,-0.622878,2.79601,-1.1359,2.09578
-3.50846,0.96782,0.790028,2,3,0,6.26087,1.44481,-1.41515,0.505675,-3.21255,0.475147,-0.392558,1.19074,-1.66923,2.57183
-0.98481,0.576649,1.08134,1,3,0,6.10333,0.700937,0.57078,-0.132164,2.08117,-3.95047,2.83537,1.4089,1.27875,0.382926
-0.98481,3.46059e-25,1.44979,1,1,0,3.92032,0.700937,0.57078,-0.132164,2.19578,1.91029,-0.298697,1.4089,1.27875,0.382926
-0.98481,0,3.38535,0,1,1,1.8355,0.700937,0.57078,-0.132164,1.50096,-0.497851,-0.204883,1.4089,1.27875,0.382926
-0.968806,1,0.333793,3,7,0,1.48132,0.75602,-0.152725,0.142965,-0.391697,-1.13149,0.132595,0.66218,-0.246565,1.31928
-1.16803,0.982019,0.347647,3,7,0,2.33745,1.11928,0.126876,-0.206378,-0.0362065,1.80001,-0.232433,1.9019,0.909498,0.256458
-1.46498,0.970812,0.446667,3,7,0,2.35148,-0.695483,0.270252,0.191034,-1.5854,0.328648,0.186644,-1.48264,-0.516903,0.557386
-2.57481,0.897054,0.638873,2,3,0,4.83468,-0.40109,-0.692074,-0.0386906,1.84367,0.772202,-2.15493,-2.36899,-2.65997,-2.65871
-2.57481,0.367477,0.79048,2,3,0,4.99028,-0.40109,-0.692074,-0.0386906,0.450517,1.77414,2.49838,-2.36899,-2.65997,-2.65871
-0.479809,0.99222,0.195996,3,15,0,3.33105,0.052542,0.368229,-0.19073,-1.59157,-2.35715,-0.295866,-0.397657,-0.0819697,0.544461
-0.346948,0.592036,0.343999,3,10,1,1.28347,0.0725673,0.673701,-0.727591,0.0730697,0.464943,-2.09262,0.150013,0.751147,0.231958
-1.25132,0.957524,0.17518,3,15,0,2.93631,-0.00641896,-0.423235,0.0323163,0.48074,-1.09543,2.45344,-1.0918,-1.50862,-0.189943
-0.882744,0.952187,0.286524,2,7,0,2.69559,-0.0364607,0.0762108,-0.550748,1.03223,1.92162,-0.833703,-2.10776,-1.99509,-1.0936
-0.882744,0.0979675,0.46544,2,3,0,3.45171,-0.0364607,0.0762108,-0.550748,-0.90799,0.104665,-3.41921,-2.10776,-1.99509,-1.0936
-0.535503,0.996563,0.0515476,5,47,0,3.98305,0.0478157,0.847246,-1.05495,-0.397574,-2.3162,2.74611,1.42404,2.22347,-0.108395
-1.95932,0.984761,0.097877,5,63,0,3.01963,0.883909,-0.273782,-2.69534,1.0143,-0.218318,-1.88942,-25.0147,-26.1724,-3.05327
-1.95932,1.98754e-08,0.178975,1,2,1,2.36836,0.883909,-0.273782,-2.69534,0.953194,0.492804,0.304804,-25.0147,-26.1724,-3.05327
-0.626014,1,0.015429,4,15,0,2.13589,0.983712,-0.223911,-2.7193,1.75726,1.08663,-0.527247,8.25656,7.04894,-0.225511
-1.63385,0.966032,0.0299357,7,127,0,2.53406,-0.371699,1.17341,-2.88992,-0.114702,-1.18704,-1.41498,23.4261,24.9713,-1.74646
-0.17293,0.995714,0.0520339,6,127,0,1.98502,0.316466,0.438454,-1.82504,-0.402215,1.52483,-2.17544,1.34474,1.46673,-0.00149039
-0.432605,0.985427,0.098364,4,31,0,1.06645,0.717518,-0.0821828,-1.80123,-1.27781,0.474854,-0.187192,-2.68939,-3.48909,-0.28911
-0.621027,0.975059,0.178781,4,15,0,0.711306,0.880911,-0.0546091,-1.91264,-0.187157,-0.32678,-0.454114,5.37863,4.44311,-0.419443
-0.431744,0.333333,0.312381,1,3,1,0.957067,0.828463,-0.0486749,-2.04152,-0.85834,-0.443892,-1.03153,3.88922,3.01208,-0.141055
-0.429294,0.972993,0.0811748,2,3,0,0.781783,0.849389,-0.0765905,-2.02319,-0.603525,-0.781084,0.252476,3.40025,2.47427,-0.0962899
-1.03885,0.659588,0.140831,5,31,0,3.36316,1.09419,-0.614523,-0.620085,-0.53165,1.60965,2.58002,0.235224,-1.47349,0.0758572
-5.36515,0.963346,0.0974053,5,47,0,7.22076,0.0755853,-0.657788,-0.887037,1.71848,-1.54206,-0.296762,-7.64898,-8.38235,-9.95261
-2.44779,0.999533,0.162765,4,15,0,7.72734,0.832326,1.23467,0.157932,1.69491,0.559693,-4.63486,1.80853,2.21087,0.0645051
-1.2353,0.986935,0.29909,2,7,0,2.77344,0.525066,0.896231,-0.138888,-1.2624,-1.40197,-1.24222,1.44009,1.81126,0.123261
-3.23116,0.767324,0.524987,3,7,0,4.11704,-1.40023,0.168846,0.0735452,0.183453,0.947196,-1.68183,-3.09177,-1.5227,-2.15625
-1.88795,1,0.492639,2,3,0,3.2054,-0.671874,0.423411,0.515734,-1.87937,-0.510176,-0.465887,-1.02004,0.075249,2.46515
-1.88795,0.576372,0.88479,1,1,0,2.82891,-0.671874,0.423411,0.515734,0.867979,-0.0990265,-1.87087,-1.02004,0.075249,2.46515
-2.31381,0.709334,0.488455,2,7,0,3.52141,-0.854892,1.72108,-0.0450472,0.507669,0.186871,-2.37973,-0.703896,1.87207,0.893009
-4.44963,0.973628,0.391975,3,7,0,5.43681,-1.84499,2.11734,-0.625439,0.874427,-0.266377,1.89878,-3.43742,0.524911,-0.43964
-2.85683,0.9937,0.647167,2,3,0,4.8851,-1.02097,1.99248,-0.252761,-1.61243,1.77106,-0.433806,-0.617592,2.39585,0.505045
-0.634354,0.333333,1.11861,1,3,1,4.92032,0.852604,-0.336102,-0.856229,-2.6821,2.06696,1.33957,-0.320723,-1.50943,-0.0679645
-1.04993,0.642341,0.328239,3,10,1,3.4794,1.28978,-0.478596,-1.59031,-1.05045,-1.81034,-2.13017,3.28665,1.51827,-0.124159
-1.37166,0.828978,0.222805,3,7,0,1.99442,1.42582,-0.760362,-1.54733,0.736672,1.02414,0.581335,0.0406112,-2.14557,-0.0416129
-0.257772,0.561239,0.248558,2,7,0,2.51551,0.693744,0.0183172,-1.90379,-1.98213,1.37906,-1.15923,-0.0329923,-0.708419,0.010476
-1.82245,0.877055,0.13766,5,31,0,3.11638,-0.00758167,-0.277846,0.589586,-1.32272,0.492748,-1.78183,-0.319304,-0.589569,2.93571
-1.00985,0.998579,0.174244,4,15,0,2.51918,-0.0471219,1.12437,-0.723803,0.209954,-0.465248,2.6903,1.43735,2.60884,-0.283018
-0.537976,0.99288,0.300216,4,15,0,1.12687,0.910661,-0.226174,-0.843223,0.963523,0.636218,0.825786,0.674624,-0.462211,0.17486
-0.205612,0.992192,0.505539,2,7,0,0.992566,0.20427,0.447687,-1.05572,-1.06884,0.969067,-0.593326,-0.425471,-0.182054,0.0730529
-0.205612,0.0533204,0.843078,1,2,1,4.04,0.20427,0.447687,-1.05572,-1.12209,-1.54865,-3.61272,-0.425471,-0.182054,0.0730529
-2.41924,0.952803,0.13206,3,7,0,2.81972,0.321351,1.01255,-1.14298,0.508208,-0.932311,0.129553,6.27851,6.96971,-3.50661
-1.49516,0.997678,0.200063,2,7,0,2.89637,0.329904,0.828974,-1.21483,0.458316,1.85537,0.71526,5.22034,5.71941,-2.01815
-0.532234,1,0.33659,3,11,0,1.47715,0.625515,0.0895161,-0.20404,0.991741,0.30961,1.72334,0.605716,0.0697172,0.664665
-0.548515,0.535861,0.565214,2,4,1,1.57483,0.799605,-0.234432,-1.24341,-0.0320615,0.0604858,2.28759,-1.16042,-2.19446,-0.236356
-0.824547,0.826437,0.30365,2,7,0,1.32624,0.860244,0.166024,-1.07676,0.996736,-0.0159384,-0.929492,3.42819,2.73397,-0.649362
-0.421079,0.960281,0.332616,4,15,0,1.53951,0.237976,0.102893,-0.487788,0.74626,-1.41521,1.05034,-0.789486,-0.924569,-0.020989
-2.00408,0.775341,0.502037,3,7,0,2.57001,-0.304674,1.57776,0.0797285,1.1329,0.300299,-0.729531,0.159903,2.04234,0.91973
-2.52812,0.922362,0.484332,2,3,0,3.27865,0.149253,1.65247,-0.154154,-0.0332209,-1.4391,-0.222895,1.61045,3.11366,-0.833938
-3.75018,0.641742,0.662556,1,1,0,4.20784,0.47298,1.82502,-0.125617,0.0951682,0.908941,-0.901829,2.49114,3.84318,-2.39028
-1.79945,1,0.465778,3,7,0,4.05281,-0.524366,-0.268171,0.394592,0.823135,2.35568,0.46664,-1.21511,-0.958911,1.15117
-2.15541,0.65111,0.761059,1,3,0,3.28312,-0.790233,0.10708,-0.207088,-0.591349,-1.46144,1.12335,-2.92578,-2.02847,-2.35312
-0.200223,0.538868,0.548734,3,7,0,4.10587,0.189964,0.480942,-1.14956,0.170527,1.9899,3.55903,-0.38096,-0.0899819,0.0676382
-0.508143,0.804556,0.306505,2,3,0,1.17627,0.280369,0.668126,-0.993978,-0.891115,-0.861462,-0.836711,1.88869,2.27644,-0.217336
-1.50837,0.904915,0.317447,2,7,0,2.45509,0.478586,0.874887,-0.76505,-0.398671,-0.313626,-2.09374,3.36651,3.76282,-1.58924
-0.613083,0.912244,0.413157,3,7,0,2.3069,-0.312375,0.830782,-0.631655,-1.15228,-1.45485,-1.58642,-1.05442,0.0887332,0.127043
-1.2687,0.345293,0.544876,1,3,0,2.24923,-0.105067,1.25341,-0.17483,0.434759,0.58087,2.01706,0.490943,1.84942,0.454518
-2.63034,0.975884,0.199544,3,15,0,3.33818,0.539913,1.07977,0.637871,-0.585688,1.05357,-1.00099,0.788837,1.32869,3.35945
-0.812065,0.984363,0.303733,3,7,0,3.00954,0.271048,-0.0850788,0.13913,-0.526058,-1.49588,-2.58147,-0.139471,-0.495598,1.09824
-0.57986,0.987543,0.46869,3,7,0,1.11865,0.509029,0.390698,-0.173852,0.431968,0.0370618,1.55892,0.751884,0.633553,0.664651
-1.33366,0.952496,0.724497,2,3,0,1.5489,0.955395,-0.784948,-0.190801,0.0737038,-0.63195,0.600647,0.138499,-1.60184,0.227143
-1.33366,0.0530959,1.03139,1,3,1,2.37496,0.955395,-0.784948,-0.190801,0.326057,-1.49344,1.03145,0.138499,-1.60184,0.227143
-2.07061,0.977581,0.204476,3,7,0,3.13377,1.58705,-0.092106,-0.294127,0.88419,1.45579,-0.473135,2.96784,1.28868,-0.503421
-3.26815,0.948674,0.308349,3,7,0,4.24925,0.822735,-1.42046,-0.316462,1.36246,-0.606786,-1.07981,-1.67412,-3.91732,-2.77961
-3.51691,1,0.434716,3,7,0,4.10851,-0.613865,2.20032,0.0926261,1.03009,0.186783,1.06974,0.0992589,2.91345,0.591476
-3.51691,0.0647222,0.681648,1,2,1,7.36424,-0.613865,2.20032,0.0926261,0.189801,-0.306038,4.40637,0.0992589,2.91345,0.591476
-3.56804,0.999637,0.143979,4,31,0,4.32947,-0.733122,2.23102,0.031383,1.23693,-0.0855235,1.12278,-0.0102471,2.95389,0.50838
-0.298929,0.988517,0.2258,4,15,0,4.82199,0.0562897,0.50205,-0.820864,-3.65962,-0.182999,-0.38886,-0.820864,-0.375104,0.044655
-1.05048,0.926736,0.344145,2,3,0,1.1288,0.221387,0.922527,-0.894317,0.446305,0.175025,0.0604246,2.70791,3.40905,-0.866507
-0.439581,0.692269,0.458461,2,7,0,3.56702,0.351032,0.00282145,-0.560797,-0.605495,2.54271,-1.88157,-0.798102,-1.14631,-0.104409
-0.575768,0.910996,0.372817,2,7,0,1.90348,0.710011,0.166886,-0.271032,-1.25876,-0.536658,-1.88338,0.965711,0.422585,0.543524
-0.469612,0.854194,0.478893,2,3,0,2.31702,0.435553,0.2323,-0.185329,1.8602,1.27739,-0.736189,0.348134,0.144882,0.685005
-1.51894,0.870286,0.545435,2,7,0,1.81806,-0.679643,0.146173,0.0375802,-0.670516,0.429107,0.650435,-1.84996,-1.02414,-0.398491
-0.763065,0.93802,0.641226,2,7,0,1.91084,-0.080093,0.0502204,-0.157153,1.75561,0.107436,-0.757332,-1.11812,-0.987809,-0.0566009
-0.600675,0.579266,0.864508,2,5,1,1.08991,0.742017,0.267528,-0.75485,-0.516652,-0.753073,-1.00343,2.01522,1.54073,-0.137238
-0.600675,1.5309e-12,0.559352,1,1,0,5.0198,0.742017,0.267528,-0.75485,-2.63808,-1.90154,2.01826,2.01522,1.54073,-0.137238
-0.704518,0.992713,0.112318,4,31,0,1.40898,0.117053,0.327838,-1.36156,-0.49546,0.646432,-1.5541,-4.19699,-3.98621,-1.15652
-1.12322,0.999122,0.16977,4,31,0,2.13455,1.27713,-0.492083,-0.504793,-0.111248,1.18637,-1.60433,1.43314,-0.336068,0.355501
-1.16156,0.99867,0.258838,3,7,0,1.4043,1.27097,-0.639665,-0.668054,-0.734881,0.0995944,-0.546537,0.902381,-1.00826,0.227154
-1.49261,0.927656,0.392609,2,3,0,2.16032,1.02039,-0.746676,-0.886682,0.312828,1.32974,-0.119197,-1.65681,-3.42387,-1.04698
-1.49261,0.00067194,0.51498,2,3,0,4.27836,1.02039,-0.746676,-0.886682,-0.398841,-2.44388,-1.74638,-1.65681,-3.42387,-1.04698
-1.72978,0.994773,0.107678,3,15,0,2.91317,0.761248,-0.767985,-0.660342,0.85428,-0.512135,-2.07788,-1.9918,-3.52103,-1.75635
-2.19982,0.998797,0.161745,4,23,0,4.61677,-0.503173,1.75781,-0.362499,1.24404,-2.25749,-0.627269,0.583786,2.84477,-0.0878962
-1.71005,0.985349,0.243914,4,15,0,3.41812,-0.31435,0.432763,-1.0457,1.61417,-1.2081,-1.26715,-5.25133,-4.50422,-2.88697
-2.82952,1,0.356892,2,3,0,2.99642,-0.529352,0.812635,-1.58111,0.678941,-0.0739326,-0.233718,-11.0396,-9.69758,-4.6338
-2.82952,2.85545e-07,0.53532,2,3,0,3.69123,-0.529352,0.812635,-1.58111,-0.685048,-1.29649,-0.727784,-11.0396,-9.69758,-4.6338
-1.6009,0.977639,0.115871,2,7,0,3.90489,-0.438578,0.81714,-1.46477,-1.57517,-0.386207,-2.69336,-6.98343,-5.72771,-2.23488
