# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=4938483
# chain_id=1
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=0
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# diagnostic_file=output/hmc_diag_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,b,sigma,p_a,p_b,p_sigma,g_a,g_b,g_sigma
-0.632767,0.0656263,0.812388,2,3,0,2.28911,0.96111,-0.22483,-0.617169,-2.25903,0.0822086,-0.402855,0.98889,-0.19705,0.290803
-1.31457,0.988511,0.0999523,5,63,0,2.39942,0.707448,-0.143045,-2.17903,0.506144,-0.735995,2.18056,-12.0856,-12.936,-2.08259
-0.425843,0.420763,0.178073,4,15,0,1.14232,0.838939,-0.0662181,-2.08382,0.828921,0.664751,1.46185,3.71358,2.80842,-0.112505
-0.287022,0.90804,0.0629161,5,37,0,1.25708,0.684775,0.0610571,-2.87762,-1.01283,-0.130651,-1.86345,6.25488,5.63116,-0.0950677
-0.36398,0.754952,0.0889321,6,63,0,0.981269,-0.113395,0.821341,-1.95382,0.514786,0.679921,1.51726,-1.12147,-0.186732,-0.00032563
-1.7703,0.988012,0.0816046,5,31,0,2.04052,-0.886538,1.64244,-1.67291,-0.764607,-0.139921,0.65689,-0.0999866,2.429,0.013435
-1.03041,0.673044,0.142743,4,31,0,2.78278,-0.393874,1.23625,-0.54103,-1.14367,1.53473,-2.05879,-0.0569518,1.57317,0.300427
-1.39391,0.998137,0.104412,5,31,0,2.25837,0.100703,0.803774,0.374988,0.0779882,-1.89805,0.265735,0.183975,0.887045,2.10227
-1.33608,0.998723,0.185631,4,15,0,2.09808,-0.186433,0.431949,0.427579,-0.747786,-1.53515,-0.3916,-0.391676,0.226706,2.25268
-2.77466,0.974386,0.32744,3,15,0,3.68774,0.0301562,-1.1321,0.0181993,-1.2707,0.0129687,1.47188,-1.73457,-2.89682,-2.19262
-3.87333,0.944578,0.536233,2,7,0,4.85002,-0.68574,-1.18936,0.726678,-0.101111,1.19324,1.86095,-1.29435,-1.79797,2.69305
-0.543096,1,0.805007,2,3,0,3.40624,0.222838,0.407054,-0.0756444,1.45901,2.63806,-1.71929,0.108478,0.292694,0.848357
-0.723035,0.597471,1.38901,1,3,0,0.93908,-0.266671,0.967052,-0.412767,0.32411,-0.227342,0.962003,-0.330175,0.903549,0.436235
-0.182013,0.892859,0.831418,1,3,0,3.23045,0.485227,0.215384,-1.31863,-1.37871,1.84628,2.98382,0.0997241,-0.170119,0.0609226
-0.182013,0,1.07754,1,1,0,2.36598,0.485227,0.215384,-1.31863,-2.26573,-1.48115,-0.417806,0.0997241,-0.170119,0.0609226
-0.183717,0.882031,0.140383,5,55,0,1.67713,0.251948,0.468613,-1.2405,-1.32752,1.87634,0.744648,0.160686,0.377351,0.0829635
-1.29064,0.923975,0.178666,3,7,0,1.67528,0.465681,0.666507,-1.20881,0.748157,0.681922,0.724906,4.9981,5.19893,-1.74193
-0.847841,1,0.251897,2,3,0,1.29599,0.451265,0.596485,-1.15941,-0.55577,-1.0736,0.650845,3.69909,3.84431,-0.939466
-1.65395,1,0.427605,3,7,0,1.95747,-0.41258,1.26374,0.212883,-0.822992,0.281669,-0.612825,-0.332252,1.34407,1.52088
-0.648364,0.916826,0.720172,3,7,0,2.91569,0.0495189,0.908588,-0.63669,-2.14092,1.44091,1.31486,0.870969,1.73004,0.0910239
-0.648364,0.214624,0.979754,2,3,0,1.10793,0.0495189,0.908588,-0.63669,-0.17384,-1.18004,0.812575,0.870969,1.73004,0.0910239
-0.51834,0.996048,0.236387,4,27,0,0.848023,-0.00444282,0.273081,-0.236441,0.0564899,-1.1426,0.336214,-0.741855,-0.464332,0.284319
-0.672659,0.969022,0.391461,2,7,0,1.45184,0.0697587,0.432944,0.050864,0.323875,0.821042,1.78518,-0.133923,0.229262,1.06115
-1.17217,0.973752,0.602835,2,3,0,1.39864,-0.18621,0.595121,0.321428,-0.560058,0.441653,0.661591,-0.354086,0.427244,1.8483
-2.58003,0.298638,0.933272,2,7,1,3.80438,1.88639,-0.470095,-0.146874,-0.310197,-1.63461,-1.74958,2.80943,0.45295,0.110319
-1.4416,1,0.286233,3,15,0,2.59379,0.166632,-0.509633,-0.285401,1.62073,-1.15244,0.120126,-1.72905,-2.40531,-1.46557
-2.71294,0.970671,0.471099,3,7,0,3.11213,-0.0430034,1.82159,0.0592029,-0.776446,0.936791,0.0402086,0.8901,2.7547,0.145573
-2.71294,0.112084,0.718687,1,1,0,5.59189,-0.0430034,1.82159,0.0592029,0.629578,3.15985,-1.47074,0.8901,2.7547,0.145573
-2.69349,0.992271,0.146023,4,15,0,5.21134,-0.860262,1.2751,0.547333,0.337586,2.10066,2.79744,-0.965127,1.17024,2.95533
-0.997405,0.98954,0.234695,4,15,0,5.38193,0.960909,-0.384025,-0.0535096,1.58517,3.882,-0.409438,0.792505,-0.552428,0.873027
-1.27427,0.979623,0.3725,3,7,0,2.07347,0.777066,-0.590999,0.162096,-0.846747,-0.995072,1.35369,0.385047,-0.983018,1.17039
-2.27878,0.92271,0.57444,2,3,0,2.72625,0.698079,-0.2055,0.694917,0.49716,-0.941642,0.931237,0.639383,-0.264196,4.00035
-0.743914,0.754657,0.773647,3,7,0,2.13277,0.58663,-0.356972,-0.445977,0.0954549,-0.604069,2.65696,-0.629747,-1.57335,-0.196555
-0.743914,0.0577617,0.709062,2,3,0,2.75673,0.58663,-0.356972,-0.445977,-0.36048,2.44985,1.73796,-0.629747,-1.57335,-0.196555
-0.284643,0.999988,0.135259,4,31,0,1.02481,0.45138,0.274627,-0.618757,0.157246,-1.69077,0.562176,0.443835,0.267082,0.290088
-0.514648,0.790772,0.217259,4,22,1,1.22551,0.458375,0.0236396,-0.153045,-0.0401579,-0.754864,1.76861,0.124036,-0.310699,0.654013
-1.3111,0.991575,0.217749,4,15,0,1.38657,-0.589437,0.51197,-0.453989,-0.0796464,-0.285611,-0.54265,-2.58692,-1.48552,-1.20596
-1.90986,0.962404,0.340312,3,7,0,2.26871,1.1905,0.448283,0.270918,-0.74645,0.836556,-0.298538,1.72018,0.977954,1.23685
-1.66119,1,0.49612,2,3,0,1.93007,1.03348,0.447637,0.272717,-0.861638,-0.222051,-0.336641,1.46987,0.884022,1.39679
-0.501316,0.334623,0.781726,2,3,0,2.03405,0.483387,-0.0998279,-0.309582,1.04378,1.19575,2.14685,-0.156733,-0.739948,0.317785
-0.645691,0.984656,0.28828,3,7,0,1.04387,0.860962,0.132762,-0.699856,-0.527565,-1.09627,0.376938,1.93742,1.20922,-0.0391635
-0.582978,0.9223,0.438416,3,7,0,0.968138,0.284264,0.670151,-1.17959,1.06737,0.169957,-0.291092,2.67818,3.06407,-0.447053
-0.377274,0.333333,0.580276,1,3,1,1.48307,0.224819,0.365514,-1.66863,0.899559,-0.0935662,-2.14356,-3.65491,-3.51422,-0.499335
-0.16155,1,0.21734,3,13,0,1.18609,0.434051,0.261322,-1.63208,1.55791,-0.951604,0.455644,-0.424537,-0.597266,0.0100477
-0.625786,0.663579,0.339542,1,1,0,0.700031,0.536151,0.360858,-1.66626,0.421535,0.242394,0.1439,5.26439,5.0891,-0.762489
-0.636469,0.99616,0.259151,4,15,0,0.968741,0.96212,-0.0823294,-1.1888,0.281857,0.683568,1.03379,2.59615,1.5517,-0.154938
-1.52656,0.657073,0.399202,3,7,0,3.05028,-0.704629,1.32241,-0.116316,-0.647859,1.91346,1.6913,-0.843957,1.18309,0.777062
-0.794245,0.990914,0.301129,3,15,0,2.36966,0.993527,-0.30607,-0.34217,-2.12829,0.724492,0.226102,0.912764,-0.386834,0.501133
-1.42803,0.689698,0.456275,2,5,0,3.51282,1.47493,-0.627408,-0.749826,1.19839,-1.47214,-2.46238,2.00953,-0.0928061,0.159415
-2.29639,0.995539,0.369,3,15,0,3.16408,-1.10144,1.20695,0.263538,1.01578,-1.50779,-0.129247,-1.46904,0.839357,1.46508
-1.29321,0.981708,0.561328,3,7,0,2.72261,0.212111,-0.0883923,-0.936962,0.477883,-2.36989,-0.418874,-3.72534,-4.02584,-2.22658
-1.99484,0.116906,0.826397,1,3,1,3.01094,0.55897,0.753753,-1.08542,-1.68899,-0.2678,0.702579,5.68277,5.87755,-2.88092
-1.97394,0.989198,0.208015,5,31,0,2.36238,-0.123599,0.226582,0.66457,1.03167,0.0471372,-0.516026,-0.289096,0.0610854,3.67432
-0.743861,0.999371,0.31123,3,7,0,2.13799,-0.252357,0.338364,-0.320262,-0.457932,-0.461162,2.63366,-1.47089,-0.880174,-0.255515
-3.54945,0.784023,0.473357,3,15,0,3.95223,0.774599,-0.64028,-1.4195,-1.1132,-0.0959725,-0.181132,-9.37979,-10.7947,-5.97197
-3.54945,0.00681253,0.465296,3,7,0,5.83002,0.774599,-0.64028,-1.4195,0.926133,-2.90603,-0.295557,-9.37979,-10.7947,-5.97197
-2.45826,0.990435,0.0968574,4,19,0,5.01719,1.11018,0.304969,-0.995323,1.77368,-0.549502,-2.84084,6.13882,5.33361,-3.31781
-3.45754,0.999047,0.144618,5,31,0,4.52311,1.14447,-1.03111,0.747267,0.137744,-1.75212,-1.35007,1.00653,-1.16905,4.37245
-2.96405,1,0.21877,4,15,0,3.47275,1.13921,-0.966266,0.64203,0.238577,-0.562156,1.50315,0.985448,-1.12002,3.5259
-1.18533,1,0.330224,3,7,0,3.2297,0.945031,-0.247259,0.173841,-0.797409,1.80957,-2.4103,0.923542,-0.268748,1.41513
-1.93038,0.923887,0.496479,3,7,0,3.23474,1.58229,-0.226597,-0.374759,-1.79353,-1.04986,-0.331593,2.91006,1.10117,-0.360579
-2.21803,0.626644,0.640974,2,7,0,3.93859,-1.04797,0.310607,-0.0369428,-2.10718,0.352001,1.22779,-2.62591,-1.26733,-1.38379
-1.0683,0.874997,0.463619,1,3,0,4.70608,-0.575129,1.0213,-0.224598,-1.83736,-3.11609,1.21811,-1.01708,0.579354,0.513501
-0.260285,0.96525,0.543425,3,15,0,1.45805,0.545848,0.217515,-0.892067,0.176758,2.23057,-0.281396,0.755248,0.426915,0.160578
-0.466082,0.478569,0.75656,1,3,0,0.764671,0.794283,-0.0480164,-0.605538,-0.192256,0.74898,-0.916112,0.854947,0.0126475,0.29678
-1.90825,0.976645,0.413595,3,7,0,2.01792,1.38943,-1.02771,-0.247598,-0.418869,-0.439968,0.210517,0.788109,-1.62902,0.389084
-2.56623,0.532098,0.587356,1,3,0,4.5207,1.90746,-1.15149,-0.905755,-0.774922,0.158619,3.08927,2.07742,-0.981529,0.158687
-2.30156,0.718394,0.35771,3,7,0,4.60376,0.868147,-0.441739,-1.84254,-0.751779,2.93454,-0.705331,-11.1575,-12.4674,-3.60411
-0.936331,0.42503,0.311081,1,3,0,2.14213,1.25387,-0.528722,-1.94429,1.77529,-0.487492,-0.891298,1.10495,-0.677646,0.0200202
-1.23872,0.906917,0.155993,2,7,0,1.75775,1.37887,-0.591595,-2.04748,0.441813,1.19601,0.805813,4.92561,2.95515,-0.192873
-0.718963,0.592733,0.194001,3,15,0,1.8081,1.00348,-0.40285,-1.19169,1.07429,-0.842895,-1.73475,-0.379578,-1.7859,-0.084198
-2.01282,0.958256,0.134044,4,15,0,2.62014,0.985734,-0.95551,-0.675781,0.634015,-0.302728,-1.57661,-1.71085,-3.6521,-1.62331
-0.978775,0.993211,0.183125,4,15,0,2.77584,1.17741,-0.565272,-1.28094,2.31424,0.426757,0.515204,-0.326679,-2.06936,-0.0973982
-1.2609,0.746392,0.266155,3,15,0,3.27679,0.843986,-0.524653,-1.06836,-1.61864,0.854363,2.3415,-2.61974,-3.98838,-1.29815
-0.698752,1,0.244791,2,3,0,1.20138,1.04182,-0.385034,-1.05147,0.798909,1.1161,0.175403,0.456973,-0.969883,0.0803339
-2.53215,0.928619,0.358632,3,15,0,3.8028,1.91843,-1.04877,-0.934955,0.908203,-2.02931,0.447948,2.83625,-0.130954,0.0242944
-3.05588,0.742221,0.459737,1,3,0,4.07645,1.96543,-0.648666,-0.769239,-0.921404,1.36433,1.30028,4.70666,2.09256,-1.39868
-1.60625,0.917425,0.419062,3,7,0,3.91969,0.612166,0.943353,0.198639,2.28255,-1.39512,-1.46714,1.16825,1.49944,1.02771
-1.60625,0,5.188,0,1,1,1.75158,0.612166,0.943353,0.198639,-0.581003,0.481389,0.139056,1.16825,1.49944,1.02771
-2.34747,0.698416,0.83862,2,3,0,2.47552,-0.125487,-0.690482,-0.195632,0.0318572,-0.637887,-0.293805,-2.40907,-2.97407,-2.85003
-2.06203,0.85517,0.518561,2,7,0,2.71581,0.156344,-0.174391,0.683991,0.761547,1.36761,0.353893,-0.033665,-0.3644,3.78562
-2.79127,0.786082,0.522056,3,7,0,4.70763,0.418002,-0.0769869,0.840785,1.71271,2.1455,0.336888,0.345955,-0.149034,5.34609
-1.24909,0.728684,0.457456,2,7,0,4.63661,-0.631722,0.648512,0.1252,-2.078,1.47902,-2.60337,-1.18555,0.0946889,0.890546
-2.10139,0.935035,0.346389,3,7,0,3.21927,-0.0248183,1.13331,0.526689,1.89013,0.990326,0.226306,0.107815,1.26595,2.81688
-2.57808,0.869616,0.505995,3,7,0,3.09661,1.53738,0.457364,0.0186365,-0.671925,0.197775,-1.23051,2.75759,1.67757,-0.507479
-0.460167,0.923353,0.61702,2,3,0,2.77042,0.556738,-0.00828154,-0.297324,2.75997,1.37689,0.150375,0.230979,-0.33404,0.493205
-1.51634,0.542354,0.902505,1,1,0,1.56912,0.963004,0.484358,-0.543413,0.452235,0.122572,-0.0247757,3.09522,2.61658,-1.19614
-1.19584,0.995011,0.398734,3,7,0,1.7014,0.358835,-0.526308,-0.286084,0.123664,0.673307,1.2059,-1.22838,-2.11353,-0.857321
-1.86873,0.580208,0.740215,2,3,0,2.79658,0.131431,1.02606,0.477062,-0.355264,-1.53468,1.04716,0.296774,1.1914,2.52541
-2.04002,0.713581,0.37241,3,15,0,3.5426,-0.975402,1.33181,0.109074,1.65488,0.146453,1.78595,-1.27432,1.03289,1.13264
-1.55023,0.96598,0.287076,2,7,0,4.92188,-0.661698,0.736409,-0.745032,-1.92984,1.69876,2.56355,-3.56146,-2.16335,-1.66959
-0.553828,0.993975,0.488824,2,7,0,2.76479,0.66856,0.328484,-0.774967,2.9304,-0.785284,0.144438,1.93515,1.59507,-0.128258
-0.553828,4.69425e-15,0.903756,1,1,0,1.74089,0.66856,0.328484,-0.774967,2.05274,0.0992445,0.825416,1.93515,1.59507,-0.128258
-1.92285,0.994661,0.0779173,5,63,0,2.533,-0.757206,0.695459,-0.702531,1.1271,-0.361761,-1.01671,-3.97684,-2.52417,-2.29797
-1.48081,0.989225,0.145425,5,39,0,3.96805,1.05676,0.159277,-0.976468,0.429263,-2.83477,1.18323,4.49572,3.59823,-1.5358
-1.77015,0.983557,0.264854,4,15,0,2.86859,-0.990154,0.933541,0.0721503,0.423881,-0.0838756,1.99513,-1.66951,0.254189,0.62207
-2.38756,0.965641,0.470189,3,7,0,5.50388,-1.28829,0.79257,0.0114231,0.251313,3.28757,-1.08833,-2.48457,-0.403705,-0.441034
-1.07565,0.964885,0.784437,3,7,0,2.55899,0.950994,-0.574069,-0.141432,2.10259,-0.745828,1.04001,0.484883,-1.04018,0.58989
-1.07565,0.184161,1.29525,1,2,1,2.05154,0.950994,-0.574069,-0.141432,-0.993443,0.996727,1.35275,0.484883,-1.04018,0.58989
-1.595,0.992678,0.215087,3,7,0,1.7184,1.3724,-0.285217,0.0517124,-0.0459019,-0.653871,0.218325,1.69612,0.0384989,0.992752
-0.30845,0.739509,0.386195,2,7,0,3.19523,0.566409,0.0226996,-0.810429,-2.42606,0.8614,-2.20981,-0.137015,-0.680724,0.0998918
-1.24138,0.970175,0.331085,2,7,0,2.77079,1.14524,-0.702538,-0.927768,2.09178,-1.35556,-0.219421,-0.680543,-2.52832,-0.364884
-1.24138,6.22701e-15,0.550191,1,1,0,5.57096,1.14524,-0.702538,-0.927768,3.36123,1.41434,-2.05803,-0.680543,-2.52832,-0.364884
-1.29918,0.998786,0.0580521,4,31,0,1.89327,1.30417,-0.737184,-1.13229,-1.0058,-1.13485,0.280474,-0.247771,-2.28913,-0.14631
-1.9218,0.977336,0.105216,5,31,0,3.28624,1.58559,-0.236817,-0.1248,-0.688265,0.641853,2.07993,2.38212,0.559705,0.284807
-0.597427,0.999136,0.177866,4,15,0,2.44552,0.689435,0.258721,-0.283422,-2.76675,0.106235,-0.281505,1.07716,0.646444,0.48203
-1.85934,0.95699,0.316552,3,15,0,4.89237,-1.05243,0.886203,0.0455759,3.30855,-1.22072,-0.389055,-1.86892,0.0697064,0.365145
-1.26206,0.985218,0.497177,4,15,0,2.26112,1.03622,0.339906,-0.33931,-1.47869,1.10267,0.788018,2.31338,1.61707,-0.320196
-2.65709,0.334004,0.83682,2,3,0,3.01351,1.38864,0.67996,-0.0646959,-0.335704,-0.135059,1.10775,2.9142,2.20552,-1.16624
-3.23068,0.998442,0.241659,4,15,0,4.11157,1.84672,0.340642,0.135628,-0.171222,1.59499,-0.9069,2.95923,1.45314,-0.311718
-3.48795,1,0.420266,2,3,0,3.55627,1.94862,0.317885,0.201942,0.116587,0.387612,-0.315339,2.97579,1.34505,-0.0824662
-3.48795,0.00207143,0.727376,1,3,1,6.59433,1.94862,0.317885,0.201942,1.21621,-1.33748,-2.94269,2.97579,1.34505,-0.0824662
-3.45695,0.999057,0.0904965,5,47,0,4.32804,1.80015,0.514106,0.422703,-1.33904,0.825832,1.00593,2.48117,1.19513,1.24878
-0.77185,0.998489,0.156764,4,15,0,4.17108,0.452781,0.486995,0.0287871,3.43435,1.42734,0.487845,0.652523,0.686737,1.017
-1.329,0.99143,0.268826,4,15,0,1.66266,1.29191,-0.280289,-1.15633,1.04334,-0.193336,0.494022,4.15483,2.58263,-0.712417
-1.1804,1,0.448934,3,7,0,2.40458,1.22529,-0.261462,-0.168953,-1.4606,1.62409,0.365992,1.55564,0.0688918,0.635421
-0.509446,0.964739,0.760254,1,3,0,2.13737,0.685548,-0.179106,-1.0368,-1.07974,0.948504,-2.05505,-1.07814,-1.94279,-0.265371
-1.05365,0.343869,1.16823,1,3,0,1.62695,0.768369,0.488132,-0.000326272,0.608857,-0.513289,-1.25505,1.29702,1.01678,0.720058
-2.12799,0.974362,0.375167,3,15,0,3.07027,1.59842,-0.0881107,0.0788374,-0.819505,-1.72593,0.229276,2.26645,0.579916,0.648311
-0.465591,0.990465,0.589754,2,3,0,2.15519,0.392433,-0.00817358,-0.281638,-2.54043,-0.219732,-0.725064,-0.211663,-0.61227,0.36157
-0.800532,0.494145,0.958377,2,3,0,1.21441,0.100803,0.0425986,-0.679995,0.405045,1.17409,-0.269538,-2.17765,-2.23585,-1.07576
-1.21472,0.939731,0.456876,3,15,0,1.57867,0.00847346,1.16436,-0.0886071,0.994989,0.506943,-0.482913,0.53932,1.69521,0.601566
-1.37947,0.946982,0.652605,2,7,0,2.52928,-0.769957,1.19101,-0.266488,2.08067,0.138683,0.653832,-1.29332,0.667647,0.426109
-1.37947,2.68904e-07,0.943904,1,1,0,3.10396,-0.769957,1.19101,-0.266488,1.43028,1.82989,-1.18749,-1.29332,0.667647,0.426109
-2.02039,0.995414,0.139205,3,15,0,2.51453,-1.09981,1.01899,-0.336346,1.17921,0.75579,0.241521,-2.68508,-0.566278,-0.772175
-0.437311,0.999485,0.22726,4,15,0,2.78537,0.183411,0.635105,-0.436001,1.03929,-2.82074,-0.381086,0.399429,0.851124,0.398603
-0.26055,0.985255,0.372097,4,15,0,0.821493,0.562918,0.145814,-0.854998,1.02782,0.307411,1.03723,0.455303,0.0381982,0.178772
-1.3035,0.552746,0.58522,1,1,0,1.34397,0.806317,0.438404,-0.894906,-0.268372,-0.0641566,0.289841,3.89943,3.53152,-1.43068
-0.869575,1,0.332307,3,7,0,1.25071,0.77179,0.348256,-0.849256,-0.702098,-0.939614,0.368495,2.91356,2.49003,-0.656297
-1.45679,0.97371,0.537991,3,7,0,3.06531,-0.604282,0.761057,0.290114,-1.27073,-0.569509,-2.07517,-0.924147,0.441193,1.60367
-1.32752,0.610468,0.81449,1,3,1,3.14188,-0.462036,1.4118,-0.830204,-0.0798291,-0.499103,2.57001,0.703755,2.57759,-0.068245
-1.9998,0.673076,0.532603,1,3,0,2.83627,-1.01625,1.51383,-1.19817,-1.23816,0.642709,-1.17352,-3.54908,-1.01901,-0.493063
-1.2879,0.995708,0.403898,3,15,0,2.54801,-0.456176,1.30805,-0.229017,-1.36513,1.21673,-1.28062,-0.260648,1.50358,0.608344
-0.519997,0.950486,0.63878,2,7,0,1.5416,0.399308,-0.00717863,-0.929404,1.70707,-0.893347,-0.676958,-1.75692,-2.16341,-0.568778
-0.519997,0.405565,0.907153,2,3,0,0.580449,0.399308,-0.00717863,-0.929404,0.400807,-0.160735,0.242015,-1.75692,-2.16341,-0.568778
-0.654604,0.951187,0.37847,4,15,0,1.03367,-0.014347,0.324486,0.0171134,1.25265,0.131179,0.0511354,-0.418337,-0.0795036,0.865929
-3.00028,0.889242,0.537673,2,3,0,4.39319,0.467511,-0.336486,0.861843,-0.798183,1.0501,1.90095,0.360971,-0.443025,5.54153
-2.06604,0.5,0.663154,2,6,1,3.49758,-0.759343,1.69414,-1.33481,0.829077,-0.815962,2.03469,2.22277,4.67625,-0.546819
-1.32024,0.942541,0.346495,2,3,0,2.50949,-0.650109,1.43708,-1.03964,-1.99219,-0.108139,-0.953011,-0.180018,1.90717,0.0973927
-1.39208,0.271668,0.480195,2,5,1,4.08739,-0.74037,0.810251,-0.51996,-0.230526,2.27787,-2.25344,-2.60274,-1.05211,-0.87254
-2.43131,0.997043,0.154131,4,15,0,3.18951,-1.2536,1.08923,-0.351715,-0.751031,1.21863,0.953627,-3.05717,-0.714337,-1.11491
-2.24229,0.99212,0.240499,4,31,0,3.30718,1.0824,-1.23245,-0.168131,-0.360219,-1.91849,-0.565432,-0.146885,-2.46174,-0.365181
-0.532423,0.994677,0.369415,3,15,0,2.29637,-0.0550572,0.420757,-0.833518,-2.67209,0.457352,-0.179023,-1.975,-1.49919,-0.507167
-1.38657,0.992744,0.567768,4,15,0,1.76269,-0.564368,1.36642,-0.274009,0.367994,-1.14431,0.151909,-0.436615,1.49417,0.568659
-1.51904,0.117171,0.864861,2,7,0,2.05038,-0.665672,0.819936,-0.830036,1.34747,-0.274091,-0.547247,-3.68438,-2.19877,-1.54241
-1.80615,0.950245,0.205909,4,23,0,3.65159,0.609671,0.627194,-1.18235,2.7303,-0.493993,0.151013,6.02232,6.03985,-2.65928
-0.768548,0.793121,0.287073,2,3,0,3.83931,0.464204,0.629454,-0.860397,2.19928,1.69934,-2.10519,2.50676,2.67201,-0.567551
-0.30943,0.96349,0.287076,3,15,0,1.61629,0.593383,0.00174766,-1.04271,-0.601631,-2.17162,-0.126522,-0.47751,-1.06915,-0.0182425
-1.03274,0.904427,0.409175,3,7,0,1.35959,0.556447,-0.371391,0.171252,1.13968,0.0912053,0.239412,0.170822,-0.757016,1.19902
-0.81674,0.997378,0.514146,3,7,0,1.22612,0.211076,-0.236001,-0.236277,0.346776,-0.918319,0.785176,-0.996994,-1.44407,-0.286415
-0.789406,0.972694,0.780397,2,3,0,1.15248,0.932783,0.114007,-0.359198,-0.722545,-0.0452473,-0.948421,1.58627,0.767489,0.279338
-0.789406,0.000507002,1.12123,1,1,0,2.938,0.932783,0.114007,-0.359198,-0.0355836,-0.130666,-2.84571,1.58627,0.767489,0.279338
-1.27664,0.9952,0.221359,4,15,0,1.81921,0.418986,0.505042,0.372024,1.44083,0.0709468,0.41933,0.512043,0.598099,2.08621
-0.974554,0.994352,0.333758,4,15,0,1.80678,0.6478,0.057447,0.211266,-0.512622,1.36484,1.04507,0.632759,0.0424064,1.52547
-1.29286,0.984163,0.500272,3,7,0,1.64986,0.530771,-0.697417,-0.143763,-0.128548,-0.795579,-0.846737,-0.662164,-1.89035,-0.317371
-0.551894,0.993438,0.731692,3,7,0,1.84573,0.797335,-0.096075,-0.391287,-1.97709,-0.811037,0.853087,0.738423,-0.154986,0.455641
-0.551894,1.09996e-10,1.08605,1,1,0,2.09716,0.797335,-0.096075,-0.391287,0.83266,-1.74335,-1.50059,0.738423,-0.154986,0.455641
-1.8629,0.985768,0.222915,5,31,0,2.98628,1.22382,-0.988605,0.00503294,-0.531599,1.86469,-0.775485,0.735786,-1.47664,0.769525
-0.399032,0.60024,0.326492,3,15,0,2.03854,0.79596,0.0132885,-1.17349,-2.01609,0.922155,-1.30602,1.64328,0.860609,0.0269802
-1.30004,0.869972,0.223045,2,7,0,2.26461,0.24943,-0.0562392,-1.06659,-0.140015,1.52704,1.16361,-4.26687,-4.57254,-2.29778
-1.89139,0.752301,0.259398,4,15,0,3.54996,1.08979,0.0354628,0.464426,-1.31496,-0.228575,-2.15813,1.24663,0.192304,2.46933
-1.75032,0.99663,0.239467,4,15,0,2.59154,1.25158,0.290913,0.154872,0.306033,0.868463,-1.53572,1.84898,0.888313,0.876613
-2.23813,0.923256,0.355451,2,7,0,4.89518,0.722675,-0.773577,0.575876,-1.82967,-2.68024,0.155772,0.476416,-1.01984,2.97187
-1.98995,0.969968,0.456185,2,3,0,2.78325,0.824296,-0.88551,0.402756,-0.0120845,0.292168,-1.70681,0.471542,-1.23827,1.95938
-2.46194,0.979315,0.639006,2,3,0,2.89402,0.123174,-1.12551,0.113263,-0.667137,1.04783,-0.40219,-1.25658,-2.50526,-1.13347
-3.57407,0.752132,0.908439,2,3,0,4.0903,0.488209,1.6619,-0.2862,1.1155,-0.92202,0.0404151,3.00857,4.18225,-3.01955
-0.809808,0.927403,0.834945,2,3,0,2.60667,-0.28524,0.956198,-0.240113,-1.78591,-1.99902,-0.151807,-0.377761,0.863676,0.613348
-0.261395,0.611782,1.07093,2,7,0,0.811532,0.609633,0.145559,-1.04343,0.738615,-0.908999,-0.884272,0.827213,0.363139,0.118203
-0.276018,0.363864,0.755035,2,7,0,0.597447,0.207112,0.339642,-1.05831,0.628011,-0.938818,-0.0204997,-1.2994,-1.16687,-0.152907
-0.660989,0.774564,0.334963,3,9,0,0.741219,0.263344,0.609962,-1.8525,-0.13398,-0.149688,-0.514843,6.16213,6.50874,-0.831374
-0.165321,0.264121,0.322905,2,5,0,0.891788,0.335124,0.415493,-1.99655,0.216016,-1.43084,-0.841101,1.55085,1.63122,-0.00881517
-0.230541,0.981004,0.120211,3,15,0,0.502046,0.213254,0.460513,-2.07455,0.0464397,0.961954,-0.349388,-3.23628,-2.98902,-0.171976
-0.250471,0.335577,0.170793,2,7,0,3.26192,0.315428,0.492307,-1.26851,0.684697,1.03521,-3.14786,1.32096,1.49784,-0.000877163
-0.580283,0.999939,0.0733642,5,63,0,0.692222,-0.152642,0.964117,-1.58754,0.431616,-0.330039,0.386022,1.84011,2.95687,-0.124164
-0.747423,0.999793,0.107823,5,47,0,0.885291,0.96533,-0.42665,-0.781303,0.505486,-0.250024,0.479438,0.0611065,-1.33087,0.0382247
-0.82936,0.993296,0.157907,5,31,0,1.18691,-0.448749,0.720417,-0.274643,0.0990231,1.17184,-0.0621706,-1.23946,-0.0702962,0.216379
-1.40392,0.872288,0.227795,4,23,0,2.58014,1.39854,-0.781408,-0.892321,-0.327044,-0.165327,2.07846,0.736852,-1.44309,0.0943651
-0.690799,0.963913,0.262912,4,15,0,2.19526,0.541288,0.0798881,0.0345462,-2.37931,0.626085,0.452843,0.441412,-0.0199876,1.06085
