# stan_version_major = 2
# stan_version_minor = 23
# stan_version_patch = 0
# model = funnel_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 0
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 0.20000000000000001
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file =  (Default)
# init = 2 (Default)
# random
#   seed = 48393939
# output
#   file = output.csv (Default)
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,tau,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta.12,theta.13,theta.14,theta.15,theta.16,theta.17,theta.18,theta.19,theta.20,theta.21,theta.22,theta.23,theta.24,theta.25
# Adaptation terminated
# Step size = 0.2
# Diagonal elements of inverse mass matrix:
# 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
-43.1185,0.552237,0.2,6,63,0,51.6415,3.09639,-1.00211,2.3565,7.72571,-1.85933,3.48903,-1.46338,0.218774,3.96335,0.000706452,-4.38624,1.62514,-2.82463,-1.12915,5.44479,-1.65724,3.34031,-3.49526,-1.28647,-4.87271,4.96844,2.05556,-5.39805,-0.222345,4.8778,1.578
-56.0048,0.981929,0.2,6,63,0,62.9285,5.56748,-1.55838,2.56991,-8.37113,-0.318766,-1.26175,-2.19423,-5.45499,7.13951,5.92755,-7.0418,7.53228,7.32274,9.11552,12.1637,1.26034,5.14409,-0.903271,3.63843,-1.63312,-2.45108,9.07187,2.75079,2.36151,5.88053,6.11229
-55.231,0.321632,0.2,7,127,0,70.8054,6.00949,5.3586,-0.972073,6.71952,3.03768,1.13544,3.76208,4.46629,-7.35551,-5.65564,9.13445,-8.0623,-6.60704,-6.99231,-12.7578,-3.56519,-1.99848,-3.46914,-4.17703,2.9797,2.07983,-5.45951,-3.95378,-2.73345,-2.09039,-3.10949
-57.5733,0.39223,0.2,6,77,1,75.7194,6.31792,-1.41634,-8.45661,7.16317,2.92789,-7.58557,3.57592,8.08172,-15.0888,7.81029,5.8115,-3.78719,3.06793,-3.42338,-7.79523,-1.06884,0.384305,-1.54761,-1.93712,0.366556,1.99266,1.11133,4.09654,-0.407416,-6.76224,-11.1401
-59.2053,0.976079,0.2,7,127,0,68.921,6.34783,1.63402,8.65313,-7.98776,-2.13111,7.98154,-2.23346,-8.94086,16.3004,-9.61099,-5.48466,5.0248,-3.03598,3.41161,8.65511,0.93026,-0.912697,1.94003,2.4691,-0.123497,-2.31841,-0.963154,-4.15954,0.949074,7.17456,11.1869
-62.5147,0.108589,0.2,5,33,1,84.6519,4.84471,3.0028,7.51394,-8.37372,-3.06427,9.32759,-2.54934,-10.5143,16.7948,-9.68296,-4.81038,3.52907,-3.10408,2.53801,9.72464,0.473233,-0.572246,2.34043,2.77279,-0.0683746,-2.15226,-0.74549,-3.63291,-0.0975112,7.36548,11.7574
-61.7294,0.995732,0.2,7,127,0,72.7943,5.35761,4.10131,8.18165,-9.88032,-4.66162,10.7312,-0.673374,-10.1461,15.9294,-8.97361,-4.50783,3.62228,-4.35103,0.174556,10.3153,0.824427,0.643217,1.40142,1.69596,-2.09458,-2.85559,-3.11748,-1.66536,-1.59241,5.94457,12.4891
-60.672,0.1434,0.2,4,18,1,76.6996,6.97,4.46123,8.80262,-9.40803,-4.60647,10.0504,-1.19514,-10.307,15.2782,-8.60109,-3.68266,3.60539,-4.29832,-0.563633,10.4717,1.06564,0.262015,1.71924,1.55458,-1.86421,-2.84646,-3.48058,-0.986049,-1.54569,6.50217,12.2897
-61.5076,0.959849,0.2,7,127,0,72.0567,7.1177,4.73669,4.61927,-6.09968,-6.80887,4.87015,-0.384286,-12.9671,12.1853,-3.03578,-8.78842,4.37925,-7.42091,-0.522604,7.9936,-1.03561,-6.58782,-4.70013,-3.46574,5.39118,-8.16017,-1.83198,-13.2297,-0.338913,4.28559,10.5191
-53.292,0.847957,0.2,7,127,0,72.053,5.78925,-2.19171,-3.24008,-4.25121,-2.69185,-8.17277,2.17826,1.094,-7.71001,6.77726,0.187945,-0.564928,0.680298,-3.32352,8.68393,8.53689,-5.52528,2.06062,-2.99368,-1.1248,-5.15591,3.39631,2.92609,4.13043,11.5716,0.955903
-55.3577,0.939574,0.2,7,127,0,68.5745,6.19577,-4.1217,12.1336,-0.0801623,2.45145,7.29367,-0.342235,6.39431,2.99156,-3.0644,-5.84518,0.583152,6.791,-4.89444,-8.75619,-1.89529,2.569,-1.33357,7.88976,-4.78733,2.33613,-3.2114,0.781593,-0.835746,-3.87371,11.5089
-55.2724,0.774147,0.2,7,127,0,68.2583,4.83588,5.26558,-13.3354,-0.139854,-1.94529,-7.00394,1.28816,-6.47727,-4.54717,3.6309,2.55992,-1.62861,-4.75727,4.95949,11.313,2.45472,-0.0570755,1.20847,-6.91624,5.1661,-4.89596,2.88768,1.0589,1.44768,3.33155,-10.3104
-46.2231,0.951738,0.2,6,63,0,63.072,3.67638,2.96578,-2.75137,-1.6783,-2.11526,1.33786,-0.357133,-4.2425,3.43406,3.95459,2.35805,-6.20467,-0.489971,4.74695,0.128323,-5.46871,-3.58976,-1.17111,1.38866,-0.673434,0.358814,9.2485,7.15189,-5.01358,6.13482,0.752003
-46.0631,0.156788,0.2,4,16,1,61.1317,3.62143,2.84629,-1.6999,0.86432,-3.24463,3.09832,-1.38181,-3.05702,4.63687,4.72806,3.153,-5.40722,-0.911723,5.37482,-2.17449,-5.32952,-3.14849,-1.30473,-0.493624,-0.0312874,1.90594,8.23615,4.92502,-5.0274,7.52557,0.714263
-46.3741,0.713112,0.2,6,63,0,59.5594,3.84851,2.11578,0.846783,0.35244,-1.01034,1.14485,-0.494543,-3.65192,4.19975,6.87721,3.35457,-5.96251,0.262272,4.14903,-2.59411,-5.87315,-5.41624,-2.6534,0.594435,0.110937,3.11871,7.72635,3.86144,-4.52467,7.60758,0.559593
-47.7018,0.559272,0.2,7,127,0,63.3916,4.88062,-0.814926,-0.862058,1.98568,2.45004,-2.54866,1.69831,1.46245,-5.87739,-5.06169,-1.1925,1.80106,-1.70198,-0.556805,5.30046,4.5626,4.93732,5.88784,-1.99096,1.83271,-3.20326,-8.1349,-6.13802,6.96339,-5.29803,-0.28211
-49.7602,0.575086,0.2,5,57,1,60.3487,5.52203,-0.699975,-1.83818,2.01987,2.98323,0.0454973,7.1896,3.96392,-1.00623,-6.79892,-1.54889,1.23302,-2.76746,-1.05456,4.43329,2.48631,4.14618,4.73325,-4.32902,2.77998,1.22634,-7.6166,-6.36922,8.29798,-3.71531,-3.39218
-47.5014,0.228938,0.2,4,19,1,59.6687,4.34328,-0.775163,-1.87282,1.84086,3.11142,0.000340944,7.00632,3.70136,-1.13001,-6.69468,-1.73863,1.45925,-2.88299,-0.934517,4.01514,2.00131,4.15997,4.94539,-4.46945,2.52645,1.15097,-7.69752,-6.37599,8.19216,-3.77509,-3.3989
-46.6679,0.997822,0.2,7,127,0,62.38,3.81414,0.938007,2.27415,-2.08953,-3.32018,0.220005,-6.70107,-3.08207,1.22537,6.18206,2.04787,-1.62925,2.0975,1.70574,-4.48653,-1.68542,-4.31008,-4.35987,4.54845,-1.86782,-1.02156,7.7225,6.20564,-7.78892,3.67201,3.41345
-46.4303,0.946853,0.2,6,63,0,59.5885,4.19904,-0.195176,-0.380044,-0.380399,8.8447,-4.36774,8.43784,-0.468727,-5.04943,-4.59455,-6.98246,-3.78417,0.568529,-2.16546,2.93635,1.68788,0.357452,0.475284,-3.15671,0.0142747,-0.702089,-4.05697,1.42965,0.973458,-4.4119,-6.59251
-47.6406,0.934169,0.2,6,63,0,58.9008,4.27558,-2.59376,3.14958,-4.18474,9.42363,-1.90345,8.03376,-1.38037,-5.63897,-3.59038,-6.60319,-5.19867,2.64998,-0.0413209,4.00026,3.47346,0.504447,2.6096,-3.54972,1.03507,-0.525739,-4.33594,3.45463,1.97134,-2.55226,-4.9176
-45.5114,0.897821,0.2,6,63,0,56.5461,4.24537,4.06783,-2.13097,1.86151,-6.12776,-1.2823,-8.26162,1.69263,4.53095,4.41056,3.63233,6.58141,-2.27745,-2.10209,0.0165526,1.05212,-3.55863,-4.39282,1.03389,2.12426,0.307319,4.66681,1.80525,-1.49439,3.68925,5.74745
-44.0965,0.988286,0.2,6,63,0,57.4873,4.01244,-5.86121,-2.12389,-1.51146,0.716849,-2.9869,7.90867,-3.69285,-1.33092,1.55552,-0.577344,1.78924,5.5138,0.711693,-0.463158,3.98542,0.863639,3.00524,2.06222,3.20403,-3.79935,5.55551,-4.95056,-2.47447,-4.87136,-3.4518
-41.499,0.17457,0.2,4,18,1,62.8576,3.10993,-4.57856,-2.46159,-2.24494,2.01526,-1.76555,7.70341,-0.658293,-1.25665,1.67611,-0.975701,1.92294,5.04128,0.761947,-1.6781,2.62786,0.70244,2.14694,1.83857,3.18204,-4.34602,5.87613,-5.23525,-2.14959,-3.19913,-2.74742
-48.1357,0.99402,0.2,6,63,0,57.7097,4.06922,1.77872,-3.85983,-4.93397,-11.2122,-2.66505,1.86211,2.86838,-0.706117,3.64673,-9.73168,-0.227345,-2.23519,0.287923,-3.68565,2.57665,2.89082,-1.73538,-5.18645,2.24508,0.795844,3.85049,0.679166,4.23663,6.54293,2.72212
-51.7159,0.698532,0.2,6,127,0,62.6972,5.50059,-4.2181,1.07782,0.240044,-8.70812,-5.81362,7.72871,1.50553,-2.44697,-3.86233,-7.42341,-0.47361,-2.87165,-2.35598,-5.93418,1.5055,-1.62939,4.97544,5.01567,0.889264,-5.93419,5.17353,-3.32266,4.19969,9.38603,1.23246
-53.7294,0.968813,0.2,7,127,0,65.0661,4.78958,3.12013,8.71716,-9.37379,-1.57658,1.14993,-1.51818,-1.6099,-1.02879,-5.95835,-3.64112,-6.08916,-10.6285,-2.47,-4.00036,5.39736,3.5251,0.0584633,7.76749,6.27133,1.96544,-0.958401,-8.50102,6.52697,-2.73786,-3.0266
-56.8005,0.982985,0.2,7,127,0,66.3754,5.22821,-3.87632,-9.74457,10.9555,1.98392,-0.901922,0.927101,1.78863,0.816878,6.62516,3.47789,6.7796,12.0869,3.00944,4.30548,-6.33653,-3.613,-0.109209,-8.05341,-7.28799,-2.19708,1.02343,9.18905,-7.16575,3.6048,3.31687
-56.762,0.179789,0.2,7,127,0,72.1223,4.89108,-0.650382,3.34448,-0.0351304,3.45231,2.87374,-6.67088,-10.2897,-1.49738,-2.59251,-12.9262,-8.40652,-14.3926,-7.84613,-3.44009,-4.25328,-0.749991,0.814849,1.45404,3.57172,0.390722,-2.91703,-7.33154,-1.35338,-3.08927,3.46329
-60.2251,0.97309,0.2,7,127,0,71.0519,7.00328,-5.48134,4.14846,-3.29699,2.64385,2.09704,-8.14111,-5.73803,-0.836987,0.946837,-13.3745,-0.899875,-12.98,-13.0264,-7.28131,2.41678,1.85011,-1.56575,-7.44104,0.133303,-0.0185504,2.76651,-9.91199,7.339,8.56288,4.09473
-48.1878,0.97796,0.2,7,127,0,68.9272,3.77342,-0.431134,3.16744,3.06169,-4.83082,3.68475,1.27399,3.89054,3.86794,-1.46627,6.48858,-1.48371,6.68764,10.2273,1.88076,-3.44664,-3.46779,0.673366,3.84884,-0.543634,0.399131,-3.1222,6.55693,-5.88555,-5.24301,-0.282558
-47.8976,0.836177,0.2,6,127,0,61.4778,4.73048,-4.64541,0.904505,3.25221,3.31141,-3.72252,3.08838,0.901014,-3.22262,1.08847,-5.86246,1.62575,-4.62135,-3.482,-0.126116,-3.25208,5.06098,3.17578,-0.461176,7.49211,-6.62734,1.78807,-7.66224,5.57639,-5.30695,-0.932509
-46.2153,0.859191,0.2,6,63,0,61.0643,3.96434,3.24129,0.0741809,0.677259,-3.3869,5.52526,-6.52349,-4.87686,0.00622048,0.0149386,3.99606,-2.5281,-0.675564,-0.356292,3.00969,4.61276,1.64517,4.51346,3.84231,-8.50857,4.49134,0.981133,-1.01158,-3.45812,7.34816,-3.90348
-35.576,0.895994,0.2,6,63,0,53.5511,2.30012,5.94276,-0.143683,-3.39049,-0.269076,-4.35167,0.226855,0.575516,1.21222,0.535684,-2.49415,2.40375,0.628157,2.32445,-1.22697,3.39911,-0.315741,2.44972,-3.11113,-0.680343,0.646478,-4.6173,-1.06949,2.09849,4.4032,-0.206128
-33.1447,0.99352,0.2,6,63,0,49.1612,2.12243,-5.30634,0.538905,2.94863,0.497219,3.80719,0.865618,-0.696181,-0.853582,-0.209777,2.23315,-2.1183,-0.925973,-2.68313,1.30588,-2.59145,-0.2295,-1.75728,2.31016,1.01604,-0.214187,4.71555,0.907067,-1.65725,-4.20557,0.863317
-38.5418,0.619441,0.2,5,57,0,48.4759,3.30026,2.22042,3.77108,-0.064565,-6.67098,0.187576,2.02118,0.420063,-2.34399,0.206263,2.67315,1.38892,2.12644,-0.425585,-2.11128,-6.17211,-1.60837,-1.81501,2.85778,0.168301,-3.85601,1.82124,-0.281037,-1.46942,-2.96704,5.38879
-40.5221,0.8796,0.2,6,63,0,55.1085,2.69677,-1.57965,1.22777,5.88518,5.43137,-1.28178,-1.4153,4.80511,2.66344,4.2177,5.77628,-2.62744,2.17619,3.61593,0.0432992,0.371079,0.25706,3.81689,-4.82331,1.54373,1.135,-2.94959,1.43105,1.503,1.69917,-1.33154
-45.0407,0.989237,0.2,6,63,0,52.6533,4.03341,1.16918,-2.12274,-6.71522,-7.25227,2.08134,1.19347,-5.32941,-2.46464,-6.29739,-6.97002,2.218,-2.20407,-1.09806,2.21422,-1.32372,0.971081,-4.73388,6.55766,-3.02133,-1.29517,3.57151,-0.52276,-2.10638,-1.32665,0.99284
-41.4172,0.99705,0.2,6,63,0,55.8899,3.07228,-1.35707,1.95244,4.70677,7.40954,-1.75481,-2.34602,3.51727,1.35279,5.02149,5.14868,-0.11257,4.21729,2.78461,-3.06634,4.72197,-0.995513,2.63409,-4.11799,2.85179,0.0743199,-3.10358,0.224739,1.9946,1.45234,-0.412251
-40.9224,0.879403,0.2,6,63,0,53.8058,3.57315,1.68501,0.241432,-3.46812,-6.49068,0.968311,2.83564,-5.48054,-0.76522,-7.01079,-0.735477,3.16749,-3.58597,-0.639818,-1.98759,-1.38488,0.000560622,-5.40244,1.58353,-2.2542,0.165084,4.67909,-0.530582,-1.20703,-0.351713,3.21618
-37.8797,0.993699,0.2,6,63,0,51.9236,3.22075,-2.37071,-0.555741,0.310597,4.16693,0.801899,-0.379658,6.07205,1.08094,8.32232,-1.60204,-0.638694,1.63323,-0.929599,-0.383297,2.45485,-0.366751,3.20759,0.836946,0.691734,2.99685,-2.2983,-0.802543,1.11387,1.60216,-4.13202
-37.689,0.202079,0.2,3,15,1,52.9607,2.91415,-1.87688,-0.28414,0.387526,3.78877,1.25625,-0.914847,6.19664,1.05115,8.70774,-1.16253,-0.903777,1.83723,-1.40308,0.200002,2.47203,-1.08133,2.93509,1.15599,-0.141945,2.93932,-1.99708,-0.265045,1.88964,1.71398,-4.03298
-36.1294,0.997468,0.2,6,63,0,50.8037,2.69337,1.50861,-0.274068,-1.3525,-4.49248,-1.0405,1.31711,-7.18414,-0.462652,-6.37345,2.08984,1.69391,-1.33449,2.7689,-0.147612,-2.2044,0.719339,-3.07736,-1.36719,-0.275442,-1.56112,2.1467,0.711854,0.023855,-0.403665,3.53503
-37.1829,0.183624,0.2,4,23,1,48.627,3.05834,0.073159,-0.54227,-2.37844,-3.8972,-2.46978,1.55771,-8.06009,-0.105334,-6.82844,1.3095,1.45322,-0.239988,1.73917,-0.361392,-2.39,0.992765,-3.0327,-1.03959,0.0581788,-1.6559,2.34381,-0.331048,-1.08759,-0.129315,3.02176
-32.7737,0.921622,0.2,6,63,0,46.6746,2.63343,-2.50951,0.944226,-4.17981,-1.79005,-1.48451,-0.202097,-3.3862,1.30146,-1.98687,-0.41983,0.352787,-0.429346,2.14888,1.1662,2.20482,-1.14001,1.29003,-0.642591,-2.93509,-2.23193,-2.99309,-3.10183,-2.09548,2.65739,4.62138
-32.575,0.99958,0.2,6,63,0,45.6945,2.002,3.39334,-0.984871,0.86233,-2.78079,-2.22481,-1.05496,2.0397,1.06415,-1.26411,1.12885,0.0963331,-2.08225,-1.28844,-0.983389,-2.43417,1.3751,1.50402,3.40496,1.22475,-0.0315517,5.14728,1.9091,1.86028,-4.72159,-2.13691
-31.3575,0.215345,0.2,4,26,1,41.9315,1.72374,3.87389,-1.35272,0.498793,-3.14784,-2.03103,-0.498944,1.50798,0.500576,-0.704341,1.37588,0.300175,-1.94404,-0.561491,0.134779,-2.5214,0.741658,1.14227,2.93097,0.949148,-0.411482,4.61728,1.73328,0.812671,-4.33282,-2.3644
-29.2135,0.394698,0.2,5,31,0,39.4331,1.78873,3.6132,-0.973569,0.414046,-2.80269,-1.84179,0.446122,1.54679,-0.0234477,-0.307338,0.360229,0.221926,-1.04315,-1.02198,0.282832,-3.24966,0.68528,0.148588,2.56797,1.04663,-0.842078,4.7713,1.80952,1.21831,-3.83683,-2.07363
-29.2135,0.0153368,0.2,4,22,1,41.8004,1.78873,3.6132,-0.973569,0.414046,-2.80269,-1.84179,0.446122,1.54679,-0.0234477,-0.307338,0.360229,0.221926,-1.04315,-1.02198,0.282832,-3.24966,0.68528,0.148588,2.56797,1.04663,-0.842078,4.7713,1.80952,1.21831,-3.83683,-2.07363
-29.3929,0.998487,0.2,5,31,0,42.6049,2.22991,-3.55341,0.778797,-0.0812611,4.48644,2.6988,0.145132,-1.80365,1.81402,0.865672,-1.14206,-1.72833,1.22299,-0.435916,-1.46757,2.39802,0.954813,-1.85146,-0.298245,-1.13044,1.2447,-2.90796,-0.336574,-0.830493,3.61949,-2.58645
-28.682,0.147597,0.2,4,17,1,48.6532,2.29372,-2.74209,0.578337,-0.931425,4.84267,2.41555,-0.61968,-1.27691,1.79107,1.25122,-0.768943,-1.71997,1.25149,-0.344159,-1.5556,3.01711,1.05922,-2.03954,-0.210478,-1.20274,0.741224,-1.96583,-0.983902,-0.731178,2.77472,-2.67135
-23.1666,0.928117,0.2,5,31,0,36.6541,1.83951,0.19745,-1.63711,-0.0549631,1.8062,1.66822,-2.15576,0.325382,2.74707,0.0806805,1.63792,-2.30478,3.04512,-2.86654,-0.0468507,0.940678,-0.0579858,-0.533263,0.782354,-0.0835257,-1.82438,-1.80842,-0.216478,-0.216602,-1.1733,0.304141
-34.0363,0.610244,0.2,5,31,0,39.833,2.88483,-3.12676,0.714729,-2.6274,3.50222,0.693077,-4.84969,-1.82157,0.526251,-0.387008,1.72219,-1.96448,1.99459,-1.9882,-2.42583,-3.60934,-0.555169,1.00594,2.37762,-0.988318,-1.49273,-0.507513,-4.44189,1.76253,-2.94609,-1.66667
-30.8558,0.379638,0.2,4,29,1,44.1828,2.02982,0.046548,-1.9865,-1.80888,2.63624,-0.327169,-5.38666,-2.22704,-0.591591,-1.58918,0.982538,0.692133,1.4615,-0.727636,-2.53293,-1.90497,0.502853,-1.40475,3.68995,-0.288694,-3.80108,2.37972,-1.65066,2.15528,-1.6869,-0.911714
-32.4887,0.683388,0.2,6,63,0,44.3973,1.93818,1.76357,3.4245,-0.767605,-2.49082,2.47736,0.0742563,4.84,-2.21261,0.878357,-0.457112,1.01645,-1.25897,-1.10283,3.33575,2.09754,-0.512949,-2.56305,2.21009,-1.83983,-1.29545,-1.45302,-3.59426,0.0132257,3.86435,0.140004
-34.0174,0.32439,0.2,5,31,0,41.0827,3.00062,1.72388,3.43017,-0.676908,-2.31817,2.25724,0.478282,4.4149,-2.51103,1.36093,0.267776,-0.0805544,-1.65972,-3.39302,1.67529,3.15975,-0.152947,-3.14519,2.79694,-1.69456,-0.488573,-0.527724,-2.78592,-0.684804,4.204,0.981644
-27.1555,0.424769,0.2,4,28,1,45.6524,1.8564,0.102716,1.17598,0.192963,-0.74687,3.24756,-3.85763,1.36527,-2.62618,-0.350812,0.211609,-0.987884,-1.24918,-1.91581,0.480064,-0.8762,-0.591364,-2.0288,2.00255,-2.02872,2.25591,-0.524688,0.791019,-2.61718,3.79868,-0.319304
-26.752,0.483758,0.2,5,57,1,44.9076,1.89308,0.29725,0.886987,0.658892,-1.05434,3.47125,-5.00714,0.959932,-1.64104,-0.0255375,0.272238,-0.591033,-1.23973,-1.91798,0.477955,-0.558112,-0.207931,-2.1327,1.42712,-2.01085,1.2284,-0.883765,0.265335,-2.45908,3.39141,-0.785361
-21.5048,0.995293,0.2,5,31,0,37.0746,1.54519,-0.690425,-0.198833,0.35036,-0.246794,-2.42768,2.71722,-0.861301,2.45043,-1.10441,0.349621,0.698309,-0.595012,2.44374,0.599609,1.95942,1.51807,1.25024,-0.81775,1.95028,-0.163034,-0.264674,-0.973866,2.62085,-1.66539,0.285885
-24.4342,0.799947,0.2,5,31,0,32.992,1.32205,0.521402,1.00036,0.64973,0.0518868,0.990788,-4.55193,0.872095,-2.11227,1.77475,0.839245,-0.243201,0.393551,-2.89542,-0.0678352,-1.32506,-1.82098,-1.69651,0.342266,-2.61876,0.525763,0.492055,0.965176,-1.37516,1.49597,0.263964
-25.4872,1,0.2,5,31,0,34.7867,1.89271,-0.256317,-1.14017,-1.2202,-0.82423,-0.80802,5.1474,-1.05392,2.31716,-2.04689,-0.558647,0.56312,-0.537388,2.89375,0.479001,1.47405,1.88286,1.46929,0.181442,2.43463,-0.855044,0.0738488,-0.413721,1.54294,-1.62902,-0.906559
-28.6623,0.56487,0.2,5,31,0,38.4693,1.45284,1.08336,-2.85616,-3.43697,0.971871,-0.844726,4.47298,0.255193,0.713241,-0.94929,1.08433,1.42622,1.23464,1.47487,-0.572748,4.44526,-0.222115,-0.363265,-0.582475,2.14037,-0.553451,1.48749,0.707682,-1.65272,-0.718704,0.0830771
-21.6603,0.45678,0.2,5,31,0,38.9815,1.85584,1.24346,0.17769,-1.17822,-0.74118,2.12469,0.131097,0.124399,0.364019,1.39436,-0.866928,0.532985,-1.65277,-0.618633,1.44221,1.34203,-1.59622,-2.01851,-1.45012,1.56356,-1.8242,1.64573,1.04481,-0.262262,-1.7006,2.49658
-19.0878,0.447423,0.2,5,31,0,32.736,1.30143,-0.23323,0.312158,-1.46445,-1.025,2.07918,0.344375,1.42045,0.918409,1.58922,-0.932017,-0.475954,-0.885254,1.04178,-0.272738,1.23787,-1.28381,-2.70959,-1.49731,0.510771,-2.11748,1.4842,-1.55745,-0.3581,-1.11521,1.78818
-32.4739,0.751053,0.2,5,31,0,39.349,1.8254,0.177322,-0.676844,2.01228,-0.727097,-0.752481,-1.61569,-1.43715,-0.881946,-1.67901,-0.0871574,-0.555112,3.15476,-1.2066,3.20191,-1.24911,0.71288,4.42587,2.40198,1.55156,4.78897,-1.11255,2.84431,1.41539,2.5626,-3.51812
-33.9198,0.171675,0.2,4,31,0,47.9933,3.08167,0.283036,-0.232077,1.49521,-1.36011,-1.01835,-2.54842,-1.79582,-1.12204,-1.14972,0.126237,-0.926502,2.77956,-1.01016,3.04893,-1.32018,0.418637,4.61266,1.91731,1.11593,4.99852,-1.16981,2.2485,1.87243,2.17511,-4.11814
-34.3979,0.292472,0.2,3,13,1,50.867,3.20713,0.515406,-0.228062,1.30656,-1.30483,-0.907434,-2.12205,-1.32266,-1.10885,-1.04139,0.0452647,-0.961599,2.71065,-0.980264,2.89265,-1.01444,0.842997,5.08711,2.06242,1.44131,5.14812,-1.12363,2.07395,1.84201,2.05879,-4.01581
-34.2613,0.628388,0.2,4,20,1,52.5453,2.614,-2.03471,-0.123219,0.265445,-0.916685,-2.36949,-5.49284,0.0824354,-0.166924,0.0397727,0.386419,1.06451,5.13682,-1.7307,1.81092,-0.621924,4.61693,0.767621,2.89313,1.58695,4.36441,1.52335,-0.811265,1.24545,3.30011,-2.32211
-34.2613,0.0323706,0.2,3,10,1,47.9997,2.614,-2.03471,-0.123219,0.265445,-0.916685,-2.36949,-5.49284,0.0824354,-0.166924,0.0397727,0.386419,1.06451,5.13682,-1.7307,1.81092,-0.621924,4.61693,0.767621,2.89313,1.58695,4.36441,1.52335,-0.811265,1.24545,3.30011,-2.32211
-34.2373,0.999397,0.2,6,63,0,45.1431,2.6227,-1.14731,-1.60865,-2.53551,3.03183,2.92354,-5.1704,2.89578,-3.61249,1.90379,0.974943,-1.09725,2.49805,-4.12802,1.71291,-3.47123,1.65067,1.80012,-1.51263,1.74588,1.23851,0.200324,-2.8075,-0.0832662,0.869358,2.36493
-25.8127,0.440821,0.2,5,45,1,53.6533,1.68923,-1.7173,-0.972016,-2.11716,2.62631,0.694009,-2.40156,-0.448404,-2.38698,1.91623,0.872819,-1.33592,1.00415,-1.52871,0.0828612,-1.71135,2.52976,1.25987,-0.0937793,-0.826333,-1.27433,2.23064,-1.54823,0.484001,0.360336,4.07913
-23.5616,0.96283,0.2,5,31,0,36.7214,1.47271,-0.377793,3.22063,-2.57154,0.0272685,2.13769,0.282327,-1.12367,-0.461549,0.0260976,0.325667,-0.95398,-2.28407,1.4599,2.17249,1.01387,-0.10741,-1.85596,-0.615337,0.0499907,-0.329741,-3.03261,1.19552,0.433193,0.228997,3.03368
-20.9188,0.994583,0.2,5,31,0,34.0248,1.54476,-0.683644,-2.47184,3.22821,0.020045,-1.18804,0.637484,0.800087,-0.272462,0.0103923,-0.0531545,0.228197,1.41298,-0.240395,-2.40591,-1.37991,0.0573764,1.29459,0.974661,0.305279,0.47532,1.60822,0.175579,-0.497088,0.169295,-3.77077
-15.6663,0.963787,0.2,5,31,0,35.054,1.0869,-1.45781,-0.675392,2.21383,1.91597,-1.28346,2.68255,0.558393,-0.809861,0.464029,-0.314269,1.26226,0.342269,-0.832333,-0.565408,-0.553829,-0.622412,-0.515301,-0.866847,0.138525,0.830932,1.61445,-0.0932885,1.58297,0.748908,0.175121
-12.2098,0.830286,0.2,4,15,0,24.4945,0.931024,-0.365308,-0.387689,1.89125,0.833388,-1.88885,1.86335,-0.172844,-1.60962,0.0492246,-0.618518,0.494621,1.14154,-0.268282,0.640747,0.609056,-0.24065,-0.456324,-1.11891,0.779432,1.39066,0.990271,-0.405566,0.499378,1.06665,0.680874
-19.3227,0.831907,0.2,5,31,0,29.3534,1.27035,-1.5656,-1.50301,-1.43267,1.87669,0.110238,0.199878,-2.21392,-1.2451,-0.144076,-1.39604,-0.299005,0.166612,-1.56753,-0.435832,-2.43075,0.768221,-1.51019,2.30238,-0.520097,0.533627,0.698878,0.484185,-1.14633,1.94196,1.25453
-28.5041,0.965378,0.2,5,31,0,38.1372,2.06114,0.989925,-0.237039,1.57299,-1.26105,2.39999,-0.19139,2.31574,3.01125,-0.454562,2.40447,1.36293,-2.36985,2.37577,0.571313,-0.680845,-0.477898,-0.496335,0.445572,-3.61584,-2.27847,-2.77751,0.224766,1.33037,-3.59023,-2.47177
-27.801,0.938665,0.2,5,31,0,40.1726,2.09871,-2.00372,1.8052,-0.560368,2.73144,-0.859255,1.33857,-0.376711,1.13752,-0.361255,0.900295,-2.81737,-0.183878,-2.73693,-0.330863,1.31335,-0.834841,0.47096,-1.54027,-1.78975,4.10001,-0.678114,-0.519033,-3.55595,-2.27344,2.63027
