xs,wide_likelihoods,narrow_small_likelihoods,narrow_large_likelihoods,normal_prior,normal_posterior_wide,normal_posterior_narrow_small,normal_posterior_narrow_large,normal_mixture_prior,normal_mixture_posterior_wide,normal_mixture_posterior_narrow_small,normal_mixture_posterior_narrow_large,laplace_prior,laplace_posterior_wide,laplace_posterior_narrow_small,laplace_posterior_narrow_large,cauchy_prior,cauchy_posterior_wide,cauchy_posterior_narrow_small,cauchy_posterior_narrow_large
8.975,0.0218187953028339,2.93543359738033e-13,0.176974419801881,1.28695715915247e-18,1.6889677406914e-18,2.35034669461171e-30,2.06108121762444e-07,0.00666709455891561,0.00941943465193201,1.50124705416382e-14,0.20000416284686,6.32669690755149e-05,8.23764135472197e-05,1.23698553859517e-16,0.384138916896105,0.00390321823019493,0.00538492296320748,9.0271783248366e-15,0.22361557670931
9,0.0215818740802602,2.43432053302901e-13,0.182649259902796,1.02797735716689e-18,1.3407103282805e-18,1.55688627160152e-30,1.69911190890458e-07,0.00665213124746887,0.00933992037756824,1.24217236882481e-14,0.205954198268384,6.17049020433398e-05,7.98435171753988e-05,1.0004900226567e-16,0.386668118403721,0.00388182788029013,0.00532214959911957,7.44510736046641e-15,0.229521256911018
9.025,0.0213466916152663,2.01749204008231e-13,0.188388289249305,8.20600114606792e-19,1.06355549736151e-18,1.03000416600316e-30,1.39896224478747e-07,0.00663716003659021,0.00926065769087819,1.02715837685139e-14,0.2119474105733,6.01814025836065e-05,7.73854789539831e-05,8.08703769776087e-17,0.388970789647154,0.0038606121686014,0.00525998075718895,6.13655926286749e-15,0.235439214085587
9.05,0.021113247233388,1.67099235703836e-13,0.194186240520093,6.54648479902184e-19,8.43134692842907e-19,6.80578468751024e-31,1.15039539846553e-07,0.00662218113098696,0.00918165160931693,8.48826269779292e-15,0.217977382098711,5.8695518459559e-05,7.50001833973254e-05,6.53273045247977e-17,0.391042695594439,0.00383956920700571,0.00519841195403478,5.0549153941664e-15,0.241362433362467
9.075,0.0208815400649606,1.38313847709005e-13,0.200037570466071,5.21931273717773e-19,6.67952168529725e-19,4.49132581493886e-31,9.44812019947326e-08,0.00660719473504921,0.00910290707291423,7.01012985515841e-15,0.224037439959752,5.72463209452497e-05,7.26855717935349e-05,5.27385975406258e-17,0.392880011073969,0.00381869713272248,0.0051374387330972,4.16138412110386e-15,0.247283710200966
9.1,0.0206515690473885,1.14415649018012e-13,0.205936465483706,4.15859897911507e-19,5.28816953434811e-19,2.96024767816364e-31,7.74998417189973e-08,0.00659220105284545,0.00902442894404359,5.78574335953059e-15,0.230120665869437,5.58329042450573e-05,7.04396407712143e-05,4.25491589481414e-17,0.3944793325411,0.00379799410790825,0.00507705666428859,3.42370740905222e-15,0.253195663430289
9.125,0.0204233329274281,9.45875028078652e-14,0.21187684821522,3.31138236018879e-19,4.18385839167321e-19,1.94867165890329e-31,6.34911733593328e-08,0.00657720028811816,0.0089462220072107,4.77219432415308e-15,0.236219907019579,5.44543849275332e-05,6.82604408997559e-05,3.43069373431307e-17,0.395837688583584,0.00377745831925878,0.00501726134365496,2.81507758304921e-15,0.25909074916443
9.15,0.0201968302634816,7.81467025176991e-14,0.217852385181448,2.63511871387423e-19,3.30795951057922e-19,1.28116899679289e-31,5.19496974688329e-08,0.00656219264427947,0.00886829096886135,3.93371530743664e-15,0.24232778801049,5.31099013732293e-05,6.61460753224923e-05,2.76440382149188e-17,0.396952549120462,0.00375708797761858,0.00495804839304773,2.31323071173874e-15,0.264961275561898
9.175,0.019972059427903,6.45232330781311e-14,0.223856495448815,2.09565411984181e-19,2.61369552799657e-19,8.41262061856546e-32,4.24531406208439e-08,0.00654717832440686,0.00879064045720862,3.24051162130602e-15,0.248436723812172,5.17986132361577e-05,6.40946984219983e-05,2.22612519993902e-17,0.397821833254547,0.00373688131759764,0.00489941345980518,1.89968832245674e-15,0.270799418395931
9.2,0.0197490186093141,5.32414837225285e-14,0.229882360327272,1.66558803237987e-19,2.06377052612912e-19,5.51713129840776e-32,3.46492435428244e-08,0.00653215753123883,0.00871327502207912,2.66778049158051e-15,0.254538933734637,5.05197009185465e-05,6.21045145168548e-05,1.79153894381014e-17,0.398443915744389,0.00371683659719512,0.00484135221644362,1.55912360238546e-15,0.276597237396464
9.225,0.019527705814931,4.39048749979908e-14,0.235922934091428,1.32295217249533e-19,1.62846870908564e-19,3.61370308854011e-32,2.8244560602858e-08,0.0065171304671706,0.00863619913477838,2.19488844990871e-15,0.260626456379868,4.92723650585654e-05,6.01737765892076e-05,1.44089218641254e-17,0.398817632067554,0.00369695209743008,0.00478386036035793,1.27883200257916e-15,0.28234669332089
9.25,0.0193081188728989,3.61829445111252e-14,0.241970955712332,1.05014498299704e-19,1.28413011684148e-19,2.36400693442808e-32,2.29949791442303e-08,0.00650209733424989,0.00855941718797499,1.80468191187762e-15,0.266691165542871,4.80558260306973e-05,5.83007850424515e-05,1.15815126376014e-17,0.398942282053121,0.00367722612197881,0.00472693361353125,1.04828934190132e-15,0.288039665706521
9.275,0.0190902554346371,2.98005056564902e-14,0.248018961582544,8.33072782803884e-20,1.01192947630107e-19,1.54455065967126e-32,1.86977069626139e-08,0.00648705833417262,0.00848293349560366,1.48290977997976e-15,0.272724787024195,4.68693234584482e-05,5.64838864883982e-05,9.30309916898715e-18,0.398817632067554,0.00365765699681893,0.00467056772225365,8.58783194510571e-16,0.293667971253635
9.3,0.0188741129771904,2.45285528569642e-14,0.254059299212288,6.60457986073931e-20,7.96898598107425e-20,1.00788898825481e-32,1.51845109829062e-08,0.00647201366827872,0.00840675229278677,1.21774020499919e-15,0.278718916311316,4.57121157390866e-05,5.47214725632873e-05,7.4682454244941e-18,0.398443915744389,0.00363824306987988,0.0046147584568495,7.03105612471837e-16,0.299223382784206
9.325,0.018659688805589,2.0176637218248e-14,0.260084141869581,5.23282260057139e-20,6.27144301426723e-20,6.56871433333214e-33,1.23160204933414e-08,0.00645696353754791,0.00833087773577444,9.99356432327161e-16,0.284665037081416,4.45834795801175e-05,5.30119787720146e-05,5.99153469377598e-18,0.397821833254547,0.00361898271069975,0.0045595016114133,5.75297148219713e-16,0.304697648717748
9.35,0.0184469800552145,1.65864792706229e-14,0.266085504132392,4.14338599469597e-20,4.93223203104972e-20,4.27567987947697e-33,9.97693465176522e-09,0.00644190814259553,0.00825531390190298,8.19619025403826e-16,0.290554540473288,4.34827095472014e-05,5.13538833599701e-05,4.80381353350126e-18,0.396952549120462,0.00359987431008839,0.00450479300355393,4.70433754305987e-16,0.310082513002281
9.375,0.0182359836941725,1.362662175977e-14,0.272055258316033,3.27871253878144e-20,3.87642262313669e-20,2.77963083544341e-33,8.07199685975371e-09,0.00642684768366837,0.00818006478957137,6.71783760743007e-16,0.296378745071554,4.24091176232346e-05,4.97457062118788e-05,3.84913169317553e-18,0.395837688583584,0.00358091627979656,0.00445062847414681,3.84449496327871e-16,0.315369735435262
9.4,0.0180266965256703,1.11879562143517e-14,0.277985151734253,2.59286470110033e-20,3.04460068682676e-20,1.80478798649196e-33,6.52261842353903e-09,0.00641178236064051,0.00810513431823591,5.50266182388423e-16,0.302128917541923,4.1362032778316e-05,4.81860077770577e-05,3.08225073621509e-18,0.3944793325411,0.00356210705219103,0.00439700388709401,3.13989158422867e-16,0.320551112306386
9.425,0.0178191151903996,9.1799830819513e-15,0.283866824747837,2.04920277378532e-20,2.3896877861056e-20,1.17036787899421e-33,5.26405106104075e-09,0.00639671237300924,0.00803052632842265,4.50445234729655e-16,0.307796293852051,4.03408005503325e-05,4.66733880205124e-05,2.46661703063224e-18,0.392880011073969,0.00354344507993561,0.00434391512909217,2.56285782557809e-16,0.325618497291511
9.45,0.0176132361689233,7.52768728903082e-15,0.289691829549983,1.61852190216288e-20,1.87440566448293e-20,7.58011384653136e-34,4.24302260592198e-09,0.00638163791989093,0.00795624458175746,3.6849960109946e-16,0.313372101008631,3.93447826358972e-05,4.52064853993002e-05,1.97271366268184e-18,0.391042695594438,0.00352492883567776,0.00429135810940762,2.09058991313091e-16,0.330563822524663
9.475,0.0174090557840665,6.16892974461092e-15,0.295451649633332,1.27755848986302e-20,1.46925647569086e-20,4.90327436094291e-34,3.41576299963565e-09,0.00636655920001698,0.00788229276101374,3.01271395331652e-16,0.318847579237635,3.83733564913908e-05,4.37839758636114e-05,1.5767213381956e-18,0.388970789647154,0.00350655681174093,0.00423932875965908,1.7043062293778e-16,0.335379119772979
9.5,0.0172065702033097,5.05227108353689e-15,0.301137719879377,1.00779353943e-20,1.15091497358171e-20,3.16777110417824e-34,2.74635861442673e-09,0.00635147641172972,0.00780867447017737,2.46152713308323e-16,0.324214004531305,3.74259149438503e-05,4.2404571882016e-05,1.25943107173386e-18,0.38666811840372,0.00348832751982236,0.00418782303360724,1.38854777430546e-16,0.340056541637873
9.525,0.0170057754411856,4.13515727039819e-15,0.306741447206941,7.94494533605828e-21,9.00949541228099e-21,2.04398885314049e-34,2.20538234734167e-09,0.00633638975297844,0.00773539323452881,2.00991275999733e-16,0.329462711482405,3.65018658114664e-05,4.10670214903464e-05,1.00536191249626e-18,0.384138916896104,0.0034702394906962,0.00413683690695137,1.13059850472188e-16,0.344588382704264
9.55,0.0168066673616762,3.38240793177865e-15,0.312254231712698,6.2594881692601e-21,7.04805521841844e-21,1.31722627491512e-34,1.76875497304624e-09,0.00632129942131531,0.00766245250074232,1.64012005453676e-16,0.334585116323587,3.56006315334514e-05,3.977010736369e-05,8.02045522602203e-19,0.381387817039534,0.00345229127392197,0.00408636637713266,9.20005327317719e-17,0.348967100558825
9.575,0.016609241680613,2.76495776973563e-15,0.317667488233227,4.9285060992537e-21,5.50997627294812e-21,8.47811647950302e-35,1.41680012260308e-09,0.00630620561389145,0.00758985563700179,1.3375188834326e-16,0.339572740087393,3.47216488090435e-05,3.85126459109755e-05,6.39446441934687e-19,0.378419833500541,0.00343448143755818,0.004036407463144,7.48180876747665e-17,0.353185336597595
9.6,0.0164134939680763,2.25880940315427e-15,0.322972668254872,3.87811193174691e-21,4.30468880428716e-21,5.44998748240925e-35,1.13346112508091e-09,0.00629110852745293,0.00751760593313334,1.09005913072655e-16,0.344417231800459,3.38643682454269e-05,3.72934863916536e-05,5.09492619916522e-19,0.375240348470496,0.00341680856788096,0.00398695620534633,6.08075018919417e-17,0.357235936543062
9.625,0.016219419650796,1.84416271541667e-15,0.328161282094837,3.04967772063353e-21,3.36082109279157e-21,3.49903883380173e-35,9.05652947954345e-10,0.00627600835833681,0.00744570660075422,8.87822288254503e-17,0.349110391624006,3.30282540143424e-05,3.61115100539736e-05,4.05695495697196e-19,0.371855095409312,0.00339927126910773,0.00393800866529101,4.93903368955929e-17,0.36111197059107
9.65,0.0160270140145507,1.50469145170818e-15,0.333224921274359,2.39671348985504e-21,2.62216869935875e-21,2.24367088365648e-35,7.22726722120471e-10,0.00626090530246728,0.00737416077343802,7.22649791320342e-17,0.353644193851571,3.22127835171776e-05,3.49656292943749e-05,3.228427516251e-19,0.368270141828023,0.00338186816312561,0.00388956092554833,4.00923076773091e-17,0.364806753108435
9.675,0.0158362722065673,1.22694257280799e-15,0.338155281002624,1.88237809132428e-21,2.04450164818046e-21,1.43690042620452e-35,5.76027943767181e-10,0.00624579955535167,0.00730297150689582,5.87835176850214e-17,0.358010809674271,3.14174470583263e-05,3.38547868375178e-05,2.56750004825966e-19,0.364491871182564,0.00336459788922478,0.00384160908954188,3.25247773079677e-17,0.368313861803147
9.7,0.0156471892379174,9.9983787484969e-16,0.342944182688294,1.47749549270421e-21,1.59303714488817e-21,9.19075791670506e-36,4.58532500231213e-10,0.00623069131207665,0.00723214177917321,4.77869279922188e-17,0.362202629623709,3.0641747526611e-05,3.27779549364876e-05,2.04060265147135e-19,0.36052696395429,0.00334745910383627,0.0037941492813886,2.63694937230332e-17,0.371627156290445
9.725,0.0154597599859134,8.14260745346916e-16,0.347583596394025,1.15897491407886e-21,1.24044051055192e-21,5.87128432637434e-36,3.64547250119092e-10,0.00621558076730432,0.00716167449086295,3.8822947574353e-17,0.366212285602808,2.98852000845734e-05,3.17341345927188e-05,1.62082079030456e-19,0.356382377995666,0.00333045048027455,0.00374717764574446,2.1366008980252e-17,0.374740795979763
9.75,0.0152739791965005,6.62713745596875e-16,0.352065663148404,9.08553431197667e-22,9.65245045445618e-22,3.74603671412299e-36,2.89464068329374e-10,0.00620046811526843,0.00709157246533289,3.15205473224786e-17,0.370032672415621,2.91473318654344e-05,3.07223547951898e-05,1.28658983798723e-19,0.352065328221909,0.00331357070848448,0.00370069034765541,1.73013164063014e-17,0.377649257209753
9.775,0.0150898414866466,5.39035073752062e-16,0.356382717029054,7.11795889777086e-22,7.50603910078308e-22,2.3870860708143e-36,2.29558103787979e-10,0.00618535354977049,0.0070218384489693,2.55755419986377e-17,0.373656968708261,2.84276816775374e-05,2.97416717784529e-05,1.02064285790359e-19,0.347583265731401,0.00329681849479266,0.00365468357241369,1.40013202756724e-17,0.380347349561115
9.8,0.0149073413467282,4.38163943550933e-16,0.360527306930502,5.57300002272069e-22,5.83304954249315e-22,1.51922206554515e-36,1.81822543008691e-10,0.00617023726417607,0.00695247511143502,2.07387126320273e-17,0.377078657234753,2.77257997160885e-05,2.8791168299071e-05,8.09163065156143e-20,0.342943856439229,0.00328019256166314,0.00360915352541919,1.13238186008471e-17,0.382830231279849
9.825,0.0147264731429119,3.55946571911265e-16,0.364492217930668,4.3606494934942e-22,4.52993644669592e-22,9.6567629899036e-37,1.4383347014025e-10,0.00615511945141096,0.00688348504594239,1.68060090521292e-17,0.380291544363665,2.70412472820134e-05,2.78699529300381e-05,6.41101608910325e-20,0.338154959309329,0.0032636916474573,0.00356409643204574,9.15273444884017e-18,0.385093423746856
9.85,0.0145472311195321,2.88975855802985e-16,0.368270492170469,3.40990186628002e-22,3.51560565488668e-22,6.13054404881021e-37,1.13639501805361e-10,0.0061400003039575,0.00681487076954082,1.3610473805928e-17,0.383289778743877,2.63735965077569e-05,2.69771593727765e-05,5.07628794304252e-20,0.333224604271405,0.00324731450619797,0.00351950853751227,7.39337677186837e-18,0.38713282493338
9.875,0.0143696094014622,2.34458978470431e-16,0.371855449162191,2.66477869438827e-22,2.72658977036054e-22,3.88708102918789e-37,8.96717851717067e-11,0.00612488001385077,0.00674663472341858,1.10155895812773e-17,0.386067869050835,2.57224300898511e-05,2.61119457863035e-05,4.01692937868314e-20,0.328160969909017,0.00323105990733745,0.00347538610675855,5.9685495874895e-18,0.388944721785741
9.9,0.0141936019964816,1.90108153790794e-16,0.375240705443832,2.08117682020278e-22,2.1132508334505e-22,2.46153096005269e-37,7.06707079968825e-11,0.00610975877267499,0.0066787792732187,8.90980298112214e-18,0.388620700738002,2.50873410280876e-05,2.52734941331766e-05,3.17665982290458e-20,0.322972361005074,0.00321492663552965,0.00343172542432548,4.81535975351434e-18,0.390525801487034
9.925,0.0140192027976358,1.54050526181082e-16,0.378420193498582,1.62437156648213e-22,1.63679352442998e-22,1.55684057915194e-37,5.56263034490541e-11,0.00609463677155977,0.00661130670936886,7.20201972561406e-18,0.390943551722002,2.44679323711289e-05,2.44610095418282e-05,2.51058997320836e-20,0.317667186030344,0.0031989134904061,0.00338852279423984,3.88259963200068e-18,0.391873161548009
9.95,0.0138464055855896,1.24753917967072e-16,0.381388179861075,1.26704005218221e-22,1.26691753983719e-22,9.83422443272472e-38,4.37298603956522e-11,0.00607951420117652,0.00654421924742472,5.81790149661169e-18,0.393032106934158,2.38638169684009e-05,2.36737196849109e-05,1.98293937084724e-20,0.312253934659545,0.00318301928635575,0.00334577453990319,3.12860252458183e-18,0.3929843186841
9.975,0.0136752040309744,1.00965678341421e-16,0.384139282334819,9.87697317146109e-23,9.79973655295481e-23,6.2043061472508e-38,3.43346886149346e-11,0.00606439125173476,0.0064775190284269,4.69682385211542e-18,0.394882471675678,2.32746172281113e-05,2.29108741732855e-05,1.56520651634319e-20,0.3067411553982,0.00316724285230854,0.00330347700398499,2.51948663971554e-18,0.393857216440631
10,0.0135055916967266,8.16623563166955e-17,0.386668486248513,7.69459862670642e-23,7.57516424912871e-23,3.90934011358081e-38,2.69243524604973e-11,0.00604926811297858,0.00641120811927092,3.78937890793479e-18,0.396491183718627,2.26999648812424e-05,2.21717439652849e-05,1.23470277686741e-20,0.301137433401564,0.00315158303152268,0.00326162654831961,2.02771814824741e-18,0.394490231533407
10.025,0.0133375620404191,6.60083098347601e-17,0.388971159682522,5.99068705365024e-23,5.85168996811612e-23,2.46020232094504e-38,2.10869881099287e-11,0.00603414497418302,0.00634528851309023,3.05532663211447e-18,0.397855224100073,2.21395007513707e-05,2.14556207909011e-05,9.73378542795498e-21,0.295451368564781,0.00313603868137551,0.00322021955380734,1.63093611990691e-18,0.394882178877353
10.05,0.0131711084165839,5.33216873582341e-17,0.39104306760085,4.66117986338635e-23,4.51733360424712e-23,1.54630558269394e-38,1.64945689636247e-11,0.00601902202415052,0.00627976212965198,2.4619153120258e-18,0.398972026562306,2.15928745301706e-05,2.07618165905466e-05,7.66884001729701e-21,0.289691553960854,0.00312060867315792,0.00317925242031907,1.31099224570443e-18,0.395032315281391
