xs,normal_prior,normal_mixture_prior,laplace_prior,cauchy_prior,horseshoe_prior
56.325,0,1.28777989567476e-09,1.72716294171996e-25,0.000100302291471057,0.000106337700657606
56.35,0,1.26976945135854e-09,1.68451913674748e-25,0.000100213339855695,0.000111405263231073
56.375,0,1.25200306984503e-09,1.64292821107127e-25,0.000100124506503637,0.00010432538335656
56.4,0,1.23447755677761e-09,1.60236416900877e-25,0.000100035791205355,8.86179002632474e-05
56.425,0,1.21718975801973e-09,1.56280165671329e-25,9.99471937517802e-05,7.25114472379131e-05
56.45,0,1.20013655917019e-09,1.52421594632676e-25,9.98587139343097e-05,6.30457629217284e-05
56.475,0,1.18331488508395e-09,1.48658292052413e-25,9.97703515448007e-05,6.13127353479797e-05
56.5,0,1.16672169939856e-09,1.44987905743924e-25,9.96821063755706e-05,6.26069651877401e-05
56.525,0,1.15035400406583e-09,1.41408141596278e-25,9.95939782193954e-05,6.09445252131221e-05
56.55,0,1.13420883888907e-09,1.37916762140355e-25,9.95059668695093e-05,5.41323645539006e-05
56.575,0,1.11828328106558e-09,1.34511585150342e-25,9.94180721196027e-05,4.55546750484089e-05
56.6,0,1.10257444473432e-09,1.31190482279771e-25,9.9330293763821e-05,4.14391655835823e-05
56.625,0,1.08707948052888e-09,1.27951377731241e-25,9.92426315967643e-05,4.59623813873907e-05
56.65,0,1.07179557513555e-09,1.24792246958959e-25,9.91550854134848e-05,5.83996926447293e-05
56.675,0,1.05671995085652e-09,1.2171111540336e-25,9.90676550094867e-05,7.40200955471899e-05
56.7,0,1.04184986517808e-09,1.18706057256921e-25,9.89803401807246e-05,8.75586838412191e-05
56.725,0,1.02718261034377e-09,1.15775194260477e-25,9.88931407236025e-05,9.55272110571346e-05
56.75,0,1.01271551293257e-09,1.12916694529251e-25,9.88060564349724e-05,9.67114515832986e-05
56.775,0,9.98445933441783e-10,1.10128771407854e-25,9.87190871121329e-05,9.20399831712786e-05
56.8,0,9.84371265874955e-10,1.07409682353581e-25,9.86322325528286e-05,8.41802158294041e-05
56.825,0,9.70488937334388e-10,1.04757727847262e-25,9.85454925552487e-05,7.68067766304843e-05
56.85,0,9.56796407618438e-10,1.02171250331001e-25,9.84588669180256e-05,7.33128526676507e-05
56.875,0,9.43291168823471e-10,9.96486331721553e-26,9.83723554402339e-05,7.48999048049062e-05
56.9,0,9.29970744950401e-10,9.71882996528778e-26,9.82859579213893e-05,7.91815963174118e-05
56.925,0,9.16832691515874e-10,9.47887119846309e-26,9.81996741614473e-05,8.13491474243169e-05
56.95,0,9.03874595167867e-10,9.24483703470088e-26,9.81135039608022e-05,7.78731602519706e-05
56.975,0,8.91094073305813e-10,9.01658119503034e-26,9.80274471202858e-05,6.94440886763388e-05
57,0,8.78488773705108e-10,8.79396101212156e-26,9.79415034411664e-05,6.03974359268575e-05
57.025,0,8.66056374145954e-10,8.57683734111282e-26,9.78556727251472e-05,5.57568076818483e-05
57.05,0,8.53794582046638e-10,8.36507447264201e-26,9.77699547743661e-05,5.86424881364173e-05
57.075,0,8.41701134100949e-10,8.15854004802288e-26,9.76843493913935e-05,6.89943721576064e-05
57.1,0,8.29773795919873e-10,7.95710497651678e-26,9.75988563792318e-05,8.35241085406328e-05
57.125,0,8.18010361677507e-10,7.76064335464697e-26,9.75134755413143e-05,9.72947686559529e-05
57.15,0,8.06408653760972e-10,7.56903238750396e-26,9.74282066815036e-05,0.000106265656280511
57.175,0,7.94966522424596e-10,7.38215231199604e-26,9.73430496040907e-05,0.000108734460858694
57.2,0,7.83681845447986e-10,7.19988632199257e-26,9.72580041137943e-05,0.000105190450156397
57.225,0,7.72552527798167e-10,7.02212049531653e-26,9.7173070015759e-05,9.77623038185222e-05
57.25,0,7.61576501295655e-10,6.84874372253967e-26,9.70882471155547e-05,8.90992022162131e-05
57.275,0,7.50751724284411e-10,6.67964763753473e-26,9.70035352191749e-05,8.04955245271144e-05
57.3,0,7.40076181305746e-10,6.51472654974422e-26,9.69189341330365e-05,7.15823520441353e-05
57.325,0,7.29547882775942e-10,6.35387737811964e-26,9.68344436639779e-05,6.27586049792952e-05
57.35,0,7.19164864667718e-10,6.19699958669264e-26,9.67500636192581e-05,5.71468780964905e-05
57.375,0,7.08925188195418e-10,6.04399512173695e-26,9.66657938065558e-05,5.89123361460481e-05
57.4,0,6.98826939503866e-10,5.89476835048091e-26,9.65816340339681e-05,6.95268138880456e-05
57.425,0,6.88868229360948e-10,5.7492260013349e-26,9.64975841100095e-05,8.59116526577822e-05
57.45,0,6.79047192853743e-10,5.60727710559291e-26,9.64136438436108e-05,0.000102076808489126
57.475,0,6.69361989088248e-10,5.46883294057428e-26,9.6329813044118e-05,0.000112831909740766
57.5,0,6.59810800892643e-10,5.33380697416927e-26,9.62460915212913e-05,0.00011674537458041
57.525,0,6.50391834524025e-10,5.2021148107531e-26,9.61624790853038e-05,0.000115793591655196
57.55,0,6.41103319378673e-10,5.07367413843687e-26,9.60789755467406e-05,0.000112049260966997
57.575,0,6.31943507705637e-10,4.94840467761926e-26,9.59955807165979e-05,0.000105264684797213
57.6,0,6.22910674323766e-10,4.8262281308094e-26,9.59122944062814e-05,9.41620120778028e-05
57.625,0,6.14003116342065e-10,4.70706813368849e-26,9.58291164276059e-05,7.95051956768311e-05
57.65,0,6.0521915288332e-10,4.59085020737906e-26,9.57460465927936e-05,6.49511946841553e-05
57.675,0,5.96557124811077e-10,4.4775017118941e-26,9.56630847144735e-05,5.45504129533965e-05
57.7,0,5.88015394459765e-10,4.36695180073412e-26,9.55802306056801e-05,4.9817627748131e-05
57.725,0,5.79592345368052e-10,4.25913137660594e-26,9.54974840798527e-05,4.95517638708656e-05
57.75,0,5.71286382015378e-10,4.15397304823474e-26,9.54148449508337e-05,5.18796764285527e-05
57.775,0,5.63095929561538e-10,4.05141108824187e-26,9.53323130328681e-05,5.57113105877791e-05
57.8,0,5.55019433589471e-10,3.95138139206377e-26,9.52498881406023e-05,6.05980985760507e-05
57.825,0,5.47055359851002e-10,3.85382143788408e-26,9.51675700890832e-05,6.62122633036547e-05
57.85,0,5.39202194015643e-10,3.75867024755561e-26,9.50853586937567e-05,7.24903609658249e-05
57.875,0,5.3145844142239e-10,3.66586834848705e-26,9.50032537704672e-05,7.96030433873553e-05
57.9,0,5.23822626834422e-10,3.57535773647034e-26,9.49212551354563e-05,8.71618986445206e-05
57.925,0,5.16293294196818e-10,3.48708183942668e-26,9.48393626053618e-05,9.3541878426051e-05
57.95,0,5.08869006397047e-10,3.40098548204681e-26,9.47575759972167e-05,9.63859764232768e-05
57.975,0,5.01548345028382e-10,3.3170148513047e-26,9.46758951284483e-05,9.4040772281195e-05
58,0,4.94329910156117e-10,3.23511746282273e-26,9.45943198168769e-05,8.67682544817184e-05
58.025,0,4.87212320086553e-10,3.15524212806694e-26,9.45128498807148e-05,7.66385799325943e-05
58.05,0,4.80194211138791e-10,3.07733892235304e-26,9.44314851385658e-05,6.59490503465634e-05
58.075,0,4.7327423741921e-10,3.00135915364149e-26,9.43502254094237e-05,5.58020771443286e-05
58.1,0,4.66451070598648e-10,2.9272553321035e-26,9.42690705126711e-05,4.67308091383626e-05
58.125,0,4.59723399692255e-10,2.85498114043839e-26,9.41880202680793e-05,4.03376374889339e-05
58.15,0,4.53089930841968e-10,2.7844914049235e-26,9.41070744958061e-05,3.89317829383558e-05
58.175,0,4.46549387101632e-10,2.71574206717958e-26,9.40262330163957e-05,4.31664160889428e-05
58.2,0,4.4010050822464e-10,2.64869015663254e-26,9.39454956507775e-05,5.11935280021541e-05
58.225,0,4.33742050454165e-10,2.58329376365558e-26,9.3864862220265e-05,6.06857689869283e-05
58.25,0,4.27472786315878e-10,2.51951201337432e-26,9.37843325465547e-05,7.06926735048985e-05
58.275,0,4.21291504413157e-10,2.45730504011842e-26,9.37039064517252e-05,8.0832863301636e-05
58.3,0,4.151970092248e-10,2.39663396250466e-26,9.36235837582365e-05,8.94184078118276e-05
58.325,0,4.09188120905111e-10,2.33746085913452e-26,9.35433642889286e-05,9.34430757052018e-05
58.35,0,4.03263675086427e-10,2.27974874489215e-26,9.3463247867021e-05,9.07329017179464e-05
58.375,0,3.97422522684022e-10,2.22346154782751e-26,9.33832343161112e-05,8.1982233444267e-05
58.4,0,3.91663529703311e-10,2.16856408661002e-26,9.33033234601738e-05,7.08699431128774e-05
58.425,0,3.85985577049474e-10,2.11502204853941e-26,9.32235151235601e-05,6.23914286766102e-05
58.45,0,3.80387560339282e-10,2.06280196809894e-26,9.31438091309966e-05,6.02312518660115e-05
58.475,0,3.74868389715246e-10,2.01187120603844e-26,9.3064205307584e-05,6.44151114358764e-05
58.5,0,3.69426989662001e-10,1.96219792897373e-26,9.29847034787967e-05,7.14612244358003e-05
58.525,0,3.64062298824875e-10,1.91375108948954e-26,9.29053034704812e-05,7.76952312619405e-05
58.55,0,3.58773269830727e-10,1.86650040673415e-26,9.28260051088559e-05,8.24769423882834e-05
58.575,0,3.53558869110868e-10,1.82041634749272e-26,9.27468082205095e-05,8.7749452681004e-05
58.6,0,3.48418076726181e-10,1.77547010772806e-26,9.26677126324005e-05,9.47480460768368e-05
58.625,0,3.43349886194346e-10,1.73163359457723e-26,9.2588718171856e-05,0.000101701984183219
58.65,0,3.38353304319127e-10,1.68887940879241e-26,9.25098246665705e-05,0.000104747350899293
58.675,0,3.33427351021797e-10,1.64718082761578e-26,9.24310319446057e-05,0.000101066327569607
58.7,0,3.28571059174551e-10,1.60651178807669e-26,9.23523398343891e-05,9.14927483260346e-05
58.725,0,3.23783474435954e-10,1.56684687070155e-26,9.22737481647129e-05,8.05547128881669e-05
58.75,0,3.19063655088411e-10,1.52816128362583e-26,9.21952567647336e-05,7.42435666935726e-05
58.775,0,3.14410671877573e-10,1.4904308470982e-26,9.21168654639704e-05,7.67497586179783e-05
58.8,0,3.09823607853751e-10,1.45363197836765e-26,9.20385740923048e-05,8.72793976508308e-05
58.825,0,3.05301558215211e-10,1.41774167694332e-26,9.19603824799795e-05,9.93158470985058e-05
58.85,0,3.00843630153406e-10,1.38273751021848e-26,9.18822904575975e-05,0.000104356433182393
58.875,0,2.96448942700083e-10,1.3485975994495e-26,9.18042978561213e-05,9.77652459496194e-05
58.9,0,2.92116626576246e-10,1.3153006060807e-26,9.17264045068715e-05,8.17590573622895e-05
58.925,0,2.87845824042995e-10,1.28282571840737e-26,9.16486102415266e-05,6.35142484356638e-05
58.95,0,2.83635688754157e-10,1.25115263856757e-26,9.15709148921214e-05,5.04426445261319e-05
58.975,0,2.79485385610717e-10,1.22026156985535e-26,9.14933182910469e-05,4.52788778588099e-05
59,0,2.75394090617058e-10,1.1901332043472e-26,9.14158202710485e-05,4.59112881273782e-05
59.025,0,2.71360990738905e-10,1.16074871083386e-26,9.13384206652255e-05,4.89992310619396e-05
59.05,0,2.6738528376308e-10,1.13208972305037e-26,9.12611193070307e-05,5.33244890288247e-05
59.075,0,2.63466178158919e-10,1.10413832819642e-26,9.11839160302685e-05,5.95928827428223e-05
59.1,0,2.59602892941405e-10,1.07687705574036e-26,9.11068106690949e-05,6.7856033146041e-05
59.125,0,2.55794657535989e-10,1.05028886649948e-26,9.10298030580161e-05,7.62202688548236e-05
59.15,0,2.52040711645038e-10,1.02435714198994e-26,9.09528930318877e-05,8.21736135040465e-05
59.175,0,2.48340305115985e-10,9.990656740398e-27,9.0876080425914e-05,8.47325182591041e-05
59.2,0,2.44692697811027e-10,9.74398654658278e-27,9.07993650756468e-05,8.5347570806507e-05
59.225,0,2.4109715947847e-10,9.50340666155286e-27,9.0722746816985e-05,8.68735965542195e-05
59.25,0,2.3755296962565e-10,9.2687667150488e-27,9.06462254861734e-05,9.12030943992565e-05
59.275,0,2.34059417393393e-10,9.03992004946533e-27,9.05698009198014e-05,9.74059810829479e-05
59.3,0,2.30615801432066e-10,8.81672362818714e-27,9.04934729548032e-05,0.000102235610445234
59.325,0,2.27221429779116e-10,8.59903794618527e-27,9.04172414284559e-05,0.00010268374287655
59.35,0,2.23875619738136e-10,8.38672694282221e-27,9.03411061783792e-05,9.82286519420058e-05
59.375,0,2.20577697759426e-10,8.17965791680976e-27,9.02650670425347e-05,9.10117146976846e-05
59.4,0,2.17326999322004e-10,7.97770144326554e-27,9.0189123859224e-05,8.43067588847955e-05
59.425,0,2.14122868817126e-10,7.78073129281957e-27,9.01132764670891e-05,8.06897715110749e-05
59.45,0,2.10964659433186e-10,7.58862435271591e-27,9.00375247051109e-05,8.079280981324e-05
59.475,0,2.07851733042084e-10,7.40126054986337e-27,8.99618684126086e-05,8.29351046359664e-05
59.5,0,2.04783460086979e-10,7.21852277578618e-27,8.98863074292385e-05,8.39381398971564e-05
59.525,0,2.01759219471427e-10,7.04029681342649e-27,8.98108415949932e-05,8.11292100081307e-05
59.55,0,1.98778398449921e-10,6.8664712657563e-27,8.97354707502012e-05,7.43624399448678e-05
59.575,0,1.95840392519758e-10,6.69693748614982e-27,8.96601947355258e-05,6.62021648099029e-05
59.6,0,1.9294460531426e-10,6.53158951047598e-27,8.95850133919639e-05,5.98406747216545e-05
59.625,0,1.9009044849733e-10,6.37032399086766e-27,8.95099265608459e-05,5.65708058474536e-05
59.65,0,1.87277341659288e-10,6.21304013112508e-27,8.9434934083834e-05,5.5033629583148e-05
59.675,0,1.8450471221404e-10,6.05963962371606e-27,8.93600358029222e-05,5.29030858865004e-05
59.7,0,1.81771995297501e-10,5.91002658832988e-27,8.92852315604348e-05,4.95865208356847e-05
59.725,0,1.79078633667283e-10,5.76410751194909e-27,8.9210521199026e-05,4.72589960666684e-05
59.75,0,1.7642407760365e-10,5.62179119040105e-27,8.9135904561679e-05,4.8882634943622e-05
59.775,0,1.7380778481167e-10,5.48298867135167e-27,8.90613814917047e-05,5.51620840114451e-05
59.8,0,1.71229220324643e-10,5.34761319870831e-27,8.89869518327418e-05,6.36896629032579e-05
59.825,0,1.68687856408675e-10,5.21558015839372e-27,8.8912615428755e-05,7.10824604032494e-05
59.85,0,1.66183172468482e-10,5.08680702545967e-27,8.88383721240351e-05,7.56723984505795e-05
59.875,0,1.63714654954358e-10,4.96121331250629e-27,8.87642217631973e-05,7.80417958651778e-05
59.9,0,1.61281797270294e-10,4.83872051937427e-27,8.8690164191181e-05,7.96060683534736e-05
59.925,0,1.58884099683273e-10,4.71925208408058e-27,8.86161992532488e-05,8.14700853530504e-05
59.95,0,1.56521069233675e-10,4.60273333496413e-27,8.85423267949857e-05,8.42003899849744e-05
59.975,0,1.54192219646814e-10,4.48909144401372e-27,8.84685466622982e-05,8.74381479308748e-05
60,0,1.51897071245582e-10,4.37825538134826e-27,8.83948587014137e-05,8.95477261693992e-05
60.025,0,1.49635150864182e-10,4.27015587082032e-27,8.83212627588794e-05,8.8456960950442e-05
60.05,0,1.47405991762961e-10,4.16472534671701e-27,8.82477586815619e-05,8.32638492898276e-05
60.075,0,1.45209133544285e-10,4.06189791152871e-27,8.81743463166461e-05,7.50583316201957e-05
60.1,0,1.43044122069495e-10,3.96160929476112e-27,8.81010255116345e-05,6.62578524341237e-05
60.125,0,1.40910509376892e-10,3.86379681276418e-27,8.80277961143463e-05,5.89363104031998e-05
60.15,0,1.38807853600746e-10,3.76839932955236e-27,8.79546579729169e-05,5.3945957007034e-05
60.175,0,1.36735718891354e-10,3.67535721859332e-27,8.78816109357967e-05,5.16241523217774e-05
60.2,0,1.34693675336068e-10,3.58461232553893e-27,8.78086548517507e-05,5.26666940254974e-05
60.225,0,1.3268129888134e-10,3.49610793187703e-27,8.77357895698576e-05,5.79511277137571e-05
60.25,0,1.30698171255749e-10,3.40978871948062e-27,8.76630149395089e-05,6.76688290243427e-05
60.275,0,1.28743879893973e-10,3.32560073603182e-27,8.75903308104081e-05,8.07805963594788e-05
60.3,0,1.26818017861761e-10,3.24349136130054e-27,8.75177370325701e-05,9.48370310847358e-05
60.325,0,1.24920183781821e-10,3.16340927425467e-27,8.74452334563205e-05,0.000105837677460374
60.35,0,1.23049981760652e-10,3.08530442098291e-27,8.73728199322945e-05,0.000109006720946707
60.375,0,1.21207021316307e-10,3.00912798340954e-27,8.73004963114363e-05,0.000101568911948975
60.4,0,1.19390917307056e-10,2.93483234878113e-27,8.72282624449985e-05,8.5801402661189e-05
60.425,0,1.17601289860973e-10,2.86237107990762e-27,8.71561181845409e-05,6.84605619983723e-05
60.45,0,1.15837764306391e-10,2.79169888613713e-27,8.70840633819304e-05,5.59710379843125e-05
60.475,0,1.14099971103254e-10,2.72277159504798e-27,8.70120978893396e-05,5.00252280955973e-05
60.5,0,1.12387545775331e-10,2.65554612483955e-27,8.69402215592463e-05,4.78363317051753e-05
60.525,0,1.1070012884329e-10,2.58998045740442e-27,8.68684342444329e-05,4.58682835382805e-05
60.55,0,1.09037365758629e-10,2.5260336120662e-27,8.67967357979852e-05,4.26842708424966e-05
60.575,0,1.0739890683844e-10,2.46366561996488e-27,8.67251260732922e-05,3.87713498177411e-05
60.6,0,1.05784407200996e-10,2.40283749907516e-27,8.66536049240451e-05,3.51559405554965e-05
60.625,0,1.04193526702169e-10,2.34351122984143e-27,8.65821722042365e-05,3.32281124559151e-05
60.65,0,1.02625929872645e-10,2.28564973141404e-27,8.65108277681594e-05,3.53270018941065e-05
60.675,0,1.0108128585595e-10,2.22921683847299e-27,8.64395714704072e-05,4.39118665034807e-05
60.7,0,9.95592683472534e-11,2.17417727862316e-27,8.63684031658722e-05,5.90184327687413e-05
60.725,0,9.80595555329606e-11,2.12049665034794e-27,8.62973227097454e-05,7.6636584141441e-05
60.75,0,9.65818300310694e-11,2.06814140150727e-27,8.62263299575155e-05,9.06285160023509e-05
60.775,0,9.5125778832285e-11,2.0170788083662e-27,8.61554247649678e-05,9.6983117177442e-05
60.8,0,9.36910932419003e-11,1.96727695514184e-27,8.60846069881845e-05,9.61482199851764e-05
60.825,0,9.2277468822403e-11,1.91870471405475e-27,8.60138764835429e-05,9.14983240404936e-05
60.85,0,9.08846053368217e-11,1.87133172587307e-27,8.59432331077154e-05,8.6374313580832e-05
60.875,0,8.95122066928023e-11,1.82512838093713e-27,8.58726767176683e-05,8.24087809287945e-05
60.9,0,8.81599808873839e-11,1.7800658006522e-27,8.58022071706612e-05,7.94641072791068e-05
60.925,0,8.68276399525044e-11,1.73611581943873e-27,8.57318243242465e-05,7.67741388733678e-05
60.95,0,8.55148999011831e-11,1.69325096712777e-27,8.56615280362686e-05,7.44680649128126e-05
60.975,0,8.42214806744047e-11,1.65144445179127e-27,8.55913181648628e-05,7.36569067642062e-05
61,0,8.29471060886826e-11,1.61067014299626e-27,8.55211945684553e-05,7.48351121400012e-05
61.025,0,8.16915037842864e-11,1.57090255547233e-27,8.54511571057616e-05,7.70648870937196e-05
61.05,0,8.04544051741522e-11,1.5321168331828e-27,8.53812056357867e-05,7.91379372289957e-05
61.075,0,7.92355453934301e-11,1.49428873378863e-27,8.53113400178237e-05,8.06066075319651e-05
61.1,0,7.80346632496901e-11,1.45739461349631e-27,8.52415601114534e-05,8.12437323165782e-05
61.125,0,7.68515011737686e-11,1.42141141227969e-27,8.51718657765437e-05,8.04878208972199e-05
61.15,0,7.56858051712395e-11,1.38631663946656e-27,8.51022568732484e-05,7.81263519241751e-05
61.175,0,7.4537324774522e-11,1.35208835968154e-27,8.50327332620071e-05,7.5126582995764e-05
61.2,0,7.34058129955975e-11,1.31870517913552e-27,8.49632948035443e-05,7.3220157611855e-05
