xs,normal_cdf,cauchy_cdf,containment_like,contraction_like,compromise_like,normal_prior,normal_post_containment,normal_post_contraction,normal_post_compromise,cauchy_prior,cauchy_post_containment,cauchy_post_contraction,cauchy_post_compromise
-5.75,0.002020137489946,0.00809256386415459,0.0240057114821735,2.80167285372743e-63,0,0.00319906015536178,0.00111046915147773,5.97300136763246e-65,0,0.00140679603389783,0.000468310985222151,1.75636522322558e-64,0
-5.725,0.00210156630279098,0.00812788724553072,0.0241921761295862,1.52597201446011e-62,0,0.00331585808800059,0.00115995296863718,3.37205997015596e-64,0,0.00141910126176833,0.000476076724986213,9.64997586288332e-64,0
-5.7,0.00218596145491324,0.00816352027825703,0.0243794796487398,8.22872921211491e-62,0,0.00343638334530699,0.00121142225296015,1.88446103460794e-63,0,0.00143156861337769,0.000483977562277035,5.24941866302684e-63,0
-5.675,0.00227341734008725,0.00819946705104598,0.0245676191331333,4.39314996006763e-61,0,0.00356073306292328,0.00126494603351694,1.04248119768788e-62,0,0.00144420094866316,0.000492016111599694,2.82728719344431e-62,0
-5.65,0.00236403080170301,0.00823573172489664,0.0247565915908612,2.32207552261175e-60,0,0.0036890060743234,0.00132059525408868,5.70871676501088e-62,0,0.00145700119089026,0.000500195046706123,1.50765689831828e-61,0
-5.625,0.00245790117519669,0.00827231853469883,0.0249463939442545,1.21516067951597e-59,0,0.0038213029093732,0.00137844280520387,3.09455323683036e-61,0,0.00146997232834266,0.000508517102192865,7.95992799909869e-61,0
-5.6,0.00255513033042793,0.00830923179088031,0.0251370230295297,6.29575951910658e-59,0,0.00395772579148998,0.0014385635557848,1.66052958358933e-60,0,0.00148311741606481,0.000516985075149328,4.1609254764739e-60,0
-5.575,0.00265582271396806,0.00834647588109812,0.0253284755964467,3.22938340126427e-58,0,0.0040983786333533,0.00150103438435126,8.82032266558389e-60,0,0.0014964395776594,0.000525601826858346,2.15350094397434e-59,0
-5.55,0.00276008539126248,0.00838405527197559,0.025520748307974,1.64001621433338e-57,0,0.00424336703111937,0.00156593420972782,4.63779475412632e-59,0,0.00150994200714145,0.00053437028455098,1.10350595521409e-58,0
-5.525,0.00286802808862924,0.00842197451088645,0.0257138377399626,8.24581771834005e-57,0,0.00439279825709103,0.00163334402119859,2.4139472403994e-58,0,0.00152362797085115,0.000543293443217512,5.59859354202119e-58,0
-5.5,0.00297976323505456,0.0084602382277875,0.0259077403808288,4.10465229116761e-56,0,0.00454678125079553,0.00170334690805223,1.24375035978735e-57,0,0.0015375008094276,0.000552374367476717,2.81227637511302e-57,0
-5.475,0.00309540600374486,0.00849885113710139,0.0261024526312448,2.02290772175023e-55,0,0.00470542660842213,0.00177602808845786,6.34348418674241e-57,0,0.0015515639398457,0.000561616193505544,1.39865957120861e-56,0
-5.45,0.00321507435339374,0.00853781803965118,0.0262979708038383,9.87035620626294e-55,0,0.004868846570572,0.00185147493761113,3.20266637734838e-56,0,0.00156582085751841,0.000571022131031454,6.88717584572924e-56,0
-5.425,0.00333888906912114,0.00857714382464826,0.0264942911229014,4.76811405111683e-54,0,0.00503715500827289,0.00192977701508781,1.60060708879787e-55,0,0.00158027513846687,0.000580595465389748,3.35772879082814e-55,0
-5.4,0.00346697380304068,0.00861683347173542,0.026691409724107,2.28043395637671e-53,0,0.00521046740721131,0.0020110260913408,7.91857379149317e-55,0,0.00159493044156091,0.0005903395596483,1.62078540902106e-54,0
-5.375,0.00359945511440997,0.0086568920530868,0.0268893226542363,1.07980520983543e-52,0,0.00538890085013545,0.00209531617327477,3.87791599553535e-54,0,0.00160979051083246,0.000600257856802248,7.74606351051499e-54,0
-5.35,0.00373646250931779,0.00869732473556671,0.027088025870913,5.06209618641915e-52,0,0.00557257399738241,0.00218274352883087,1.8799185036703e-53,0,0.00162485917786474,0.000610353882041261,3.66532418754268e-53,0
-5.325,0.00387812847986036,0.00873813678294902,0.027287515242349,2.34948362651104e-51,0,0.00576160706548349,0.00227340671051281,9.0212941716339e-53,0,0.00164014036425994,0.000620631245092139,1.71719538063803e-52,0
-5.3,0.00402458854275831,0.00877933355819938,0.0274877865470976,1.07962145775538e-50,0,0.0059561218038026,0.00236740657778359,4.28536544786857e-52,0,0.00165563808418843,0.000631093642639625,7.96531925708628e-52,0
-5.275,0.00417598127736464,0.00882092052582213,0.0276888354738173,4.91165266890835e-50,0,0.0061562414691626,0.00246484631826103,2.01509756947632e-51,0,0.00167135644702254,0.000641744860828403,3.65816256027971e-51,0
-5.25,0.00433244836301256,0.0088629032542742,0.0278906576210447,2.21228381993777e-49,0,0.00636209079841572,0.00256583146763866,9.37979812379078e-51,0,0.00168729966005822,0.000652588777849414,1.66341009933644e-50,0
-5.225,0.00449413461565161,0.0089052874184482,0.0280932484969772,9.86531810352248e-49,0,0.0065737959789148,0.00267046992825725,4.32195360238568e-50,0,0.00170347203132785,0.00066362936661375,7.48880242439366e-50,0
-5.2,0.00466118802371875,0.00894807880222689,0.0282966035192648,4.35550382131113e-48,0,0.00679148461684282,0.00277887198625061,1.97131445209636e-49,0,0.00171987797250767,0.000674870697517495,3.33812277070388e-49,0
-5.175,0.00483375978319056,0.00899128330111174,0.0285007180148131,1.90380630120837e-47,0,0.00701528570335945,0.00289115032718849,8.9006332849106e-49,0,0.00173652200192375,0.000686316941301106,1.47322582100212e-48,0
-5.15,0.00501200433176135,0.00903490692492771,0.0287055872195948,8.23880408963643e-47,0,0.00724532957852424,0.00300742005013785,3.97809460348946e-48,0,0.00175340874765988,0.000697972372006989,6.43744626214196e-48,0
-5.125,0.00519607938209116,0.00907895580060722,0.0289112062784719,3.52990198983793e-46,0,0.00748174789295697,0.0031277986800626,1.76002364536524e-47,0,0.00177054295077184,0.000709841370039165,2.78506532076558e-47,0
-5.1,0.00538614595406669,0.00912343617505577,0.0291175702450285,1.49733223195405e-45,0,0.00772467356719759,0.00325240617848116,7.70816663545969e-47,0,0.00178792946861187,0.000721928425329057,1.19298457339406e-46,0
-5.075,0.00558236840601683,0.00916835441810204,0.0293246740814131,6.28826383442319e-45,0,0.00797424074872837,0.00338136495229967,3.34174174242222e-46,0,0.0018055732782678,0.000734238140611603,5.05955295334963e-46,0
-5.05,0.00578491446482445,0.00921371702553555,0.0295325126581913,2.61457071012761e-44,0,0.00823058476662364,0.0035147998607383,1.43411463948995e-45,0,0.00182347948012148,0.000746775234816118,2.12455287484649e-45,0
-5.025,0.00599395525487421,0.00925953062223476,0.0297410807542095,1.07628449425706e-43,0,0.00849384208379276,0.00365283822026693,6.09233886355531e-45,0,0.00184165330153107,0.000759544546576498,8.83285764917076e-45,0
-5,0.00620966532577613,0.00930580196538886,0.0299503730564688,4.38642623755588e-43,0,0.00876415024678427,0.00379560980746567,2.56196640309958e-44,0,0.00186010010064227,0.000772551037865585,3.63591246337874e-44,0
-4.975,0.00643222267880348,0.00935253794781648,0.0301603841600091,1.76991183332652e-42,0,0.00904164783312071,0.00394324685972546,1.06647825740188e-43,0,0.00187882537033371,0.000785799797758721,1.48185026022344e-43,0
-4.95,0.00666180879198271,0.00939974560138479,0.030371108567805,7.07048964101441e-42,0,0.00932647439613496,0.0040958840737028,4.39460431712206e-43,0,0.00189783474230169,0.000799296046331756,5.97962783595362e-43,0
-4.925,0.00689860864377295,0.00944743210053246,0.0305825406906713,2.79643289988275e-41,0,0.00961877040728158,0.00425365860144288,1.79257257148511e-42,0,0.00191713399129032,0.000813045138699013,2.3890384652476e-42,0
-4.9,0.00714281073527143,0.00949560476590037,0.0307946748471803,1.0950056769422e-40,0,0.00991867719589768,0.00441671004408447,7.23807222629757e-42,0,0.00193672903947252,0.000827052569196965,9.45042863972131e-42,0
-4.875,0.0073946071108807,0.00954427106807368,0.0310075052635894,4.24507525566086e-40,0,0.0102263368863907,0.00458518044306013,2.8930655557413e-41,0,0.00195662596098852,0.000841323975719657,3.70134423197763e-41,0
-4.85,0.00765419337737332,0.00959343863143946,0.0312210260737806,1.62933907101116e-39,0,0.0105418923328321,0.00475921426870492,1.14467667574552e-40,0,0.00197683098664804,0.000855865144212174,1.43531519900947e-40,0
-4.825,0.00792176872128859,0.00964311523816395,0.0314352313192105,6.19148186518509e-39,0,0.010865487050938,0.00493895840618685,4.48328749367401e-40,0,0.00199735050880304,0.000870682013328747,5.5108064959492e-40,0
-4.8,0.00819753592459614,0.00969330883229389,0.0316501149488716,2.32935023989473e-38,0,0.0111972651474215,0.00512456213867272,1.73819918279049e-39,0,0.00201819108639819,0.000885780679262438,2.09490025377854e-39,0
-4.775,0.00848170137856018,0.0097440275239864,0.0318656708192651,8.67624960104327e-38,0,0.0115373712467013,0.00531617712764283,6.67101151513498e-39,0,0.00203935945020646,0.000901167400753616,7.88482554936315e-39,0
-4.75,0.00877447509573836,0.00979527959387211,0.0320818926943854,3.19953110280272e-37,0,0.0118859504149569,0.00551395739026883,2.53438760489335e-38,0,0.00206086250825757,0.000916848604284824,2.93833715486543e-38,0
-4.725,0.00907607072004885,0.00984707349755652,0.0322987742457154,1.16814751754727e-36,0,0.01224314808152,0.00571805927376946,9.53111211309319e-38,0,0.00208270735146758,0.000932830889469988,1.08415708501732e-37,0
-4.7,0.00938670553483859,0.00989941787026473,0.0325163090522341,4.22246540098133e-36,0,0.0126091099575972,0.00592864142665936,3.54816099216086e-37,0,0.00210490125947806,0.000949121034646288,3.96062842035496e-37,0
-4.675,0.00970660046888643,0.00995232153163479,0.0327344906004351,1.51109428845973e-35,0,0.0129839819523205,0.00614586476680751,1.30753177778123e-36,0,0.0021274517067139,0.00096572600267744,1.4325755883183e-36,0
-4.65,0.0100359801002741,0.0100057934906654,0.0329533122843577,5.35394719701753e-35,0,0.0133679100861241,0.00636989244622236,4.76969254044002e-36,0,0.00215036636866906,0.000982652946977531,5.13041875713706e-36,0
-4.625,0.010375072658058,0.0100598429508238,0.0331727674056291,1.87807814319006e-34,0,0.0137610404014522,0.00660088981248223,1.72233534374693e-35,0,0.00217365312843025,0.000999909217765039,1.81915695403287e-35,0
-4.6,0.0107241100216758,0.0101144793153193,0.0333928491735187,6.52244293935877e-34,0,0.0141635188708006,0.00683902436673071,6.15650504000297e-35,0,0.00219732008344875,0.0010175023685571,6.38660248313813e-35,0
-4.575,0.0110833277180203,0.0101697121925502,0.0336135507050044,2.24266277052163e-33,0,0.0145754913021029,0.00708446571815834,2.17841170354306e-34,0,0.00222137555257124,0.00103544016291457,2.21999621195339e-34,0
-4.55,0.0114529649161152,0.0102255514017293,0.0338348650248508,7.63439653854759e-33,0,0.0149971032414727,0.00733738553489363,7.63018170761903e-34,0,0.00224582808334115,0.00105373058144909,7.64042459721211e-34,0
-4.525,0.0118332644193268,0.0102820069786951,0.0340567850656999,2.57301613385448e-32,0,0.015428499873316,0.00759795749122819,2.64556840967271e-33,0,0.00227068645958226,0.00107238182910368,2.60355017395256e-33,0
-4.5,0.0122244726550447,0.0103390891819171,0.034279303668173,8.58553494265224e-32,0,0.0158698259178337,0.0078663572111028,9.08013505961743e-33,0,0.00229595970927729,0.00109140234271916,8.78411260807037e-33,0
-4.475,0.0126268396617696,0.0103968084987013,0.0345024135809861,2.8362810673713e-31,0,0.0163212255259352,0.00814276220778363,3.0849975059587e-32,0,0.00232165711275461,0.00111080079889936,2.93436150578928e-32,0
-4.45,0.0130406190735396,0.0104551756516046,0.0347261074610763,9.27658710902486e-31,0,0.0167828421715888,0.00842735181965971,1.03754399902442e-31,0,0.00234778821119674,0.00113058612218842,9.7053994942436e-32,0
-4.425,0.0134660681016355,0.0105142016050657,0.0349503778737415,3.00389150899874e-30,0,0.0172548185416378,0.00872030714209619,3.45419956475032e-31,0,0.00237436281548548,0.0011507674935746,3.17831982922089e-31,0
-4.4,0.0139034475134986,0.0105738975722623,0.0351752172927921,9.63024452735789e-30,0,0.0177372964231157,0.00902181095527982,1.13835448783058e-30,0,0.00240139101539872,0.00117135435933542,1.03054383135519e-30,0
-4.375,0.0143530216088017,0.0106342750222017,0.0354006181007149,3.05666216463488e-29,0,0.0182304165880961,0.00933204764799644,3.7136145067968e-30,0,0.00242888318917511,0.00119235644023987,3.30841775041896e-30,0
-4.35,0.0148150581926099,0.0106953456870562,0.0356265725888503,9.60538160003428e-29,0,0.0187343186761169,0.00965120313728372,1.19923780792712e-29,0,0.00245685001346346,0.00121378374112421,1.05162170054782e-29,0
-4.325,0.0152898285455734,0.0107571215697521,0.0358530729575811,2.98840091035349e-28,0,0.0192491410742247,0.00997946478390477,3.83356649614885e-29,0,0.00248530247367465,0.00123564656085875,3.30966764254322e-29,0
-4.3,0.0157776073910905,0.010819614951822,0.0360801113165346,9.20492283539301e-28,0,0.0197750207946851,0.0103170213035932,1.21308123972931e-28,0,0.00251425187475482,0.00125795550272392,1.03132419558198e-28,0
-4.275,0.0162786728593865,0.0108828384015328,0.036307679684797,2.80710397706468e-27,0,0.0203120933504117,0.0106640626740225,3.79984576191792e-28,0,0.00254370985239941,0.00128072148521488,3.18194261837829e-28,0
-4.25,0.0167933064484488,0.0109468047822992,0.0365357699911409,8.47527701403741e-27,0,0.0208604926281693,0.0110207800374575,1.17823317721247e-27,0,0.00257368838472897,0.00130395575329502,9.72022093844918e-28,0
-4.225,0.0173217929817662,0.0110115272613955,0.0367643740742651,2.53341512873228e-26,0,0.0214203507596113,0.0113873655990496,3.61647713163481e-27,0,0.00260419980444836,0.00132766989011961,2.93999731340788e-27,0
-4.2,0.0178644205628166,0.0110770193189772,0.0369934836830475,7.49748960936745e-26,0,0.0219917979902136,0.0117640125207411,1.0988271854312e-26,0,0.00263525681151259,0.0013518758292523,8.80450793128986e-27,0
-4.175,0.0184214805262532,0.0111432947574262,0.0372230904768107,2.19675913272722e-25,0,0.0225749625461753,0.0121509148107502,3.30492999306764e-26,0,0.00266687248632334,0.00137658586739805,2.61066389720028e-26,0
-4.15,0.0189932673857386,0.0112103677110328,0.0374531860256007,6.37244453080423e-25,0,0.0231699704993546,0.0125482672086102,9.83975601911642e-26,0,0.00269906030348179,0.0014018126776777,7.66451932520258e-26,0
-4.125,0.0195800787783775,0.0112782526560284,0.0376837618104783,1.83015023620832e-24,0,0.0237769456303198,0.0129562650657446,2.89998393684296e-25,0,0.00273183414612486,0.00142756932347039,2.22795976329318e-25,0
-4.1,0.0201822154057044,0.0113469644209846,0.0379148092238236,5.20384647969576e-24,0,0.0243960092895914,0.0133751042215621,8.46050041821007e-25,0,0.002765208320873,0.00145386927285191,6.4123704307242e-25,0
-4.075,0.0207999809711797,0.0114165181975939,0.0381463195696533,1.4649380674222e-23,0,0.0250272802571626,0.0138049808750621,2.4433501379853e-24,0,0.00279919757341982,0.00148072641365829,1.82733885794525e-24,0
-4.05,0.021433682114153,0.011486929551848,0.0383782840639513,4.08292223772261e-23,0,0.0256708746003847,0.0142460914519474,6.98497022478612e-24,0,0.00283381710479504,0.00150815506920564,5.15595594415204e-24,0
-4.025,0.0220836283402551,0.0115582144356323,0.0386106938350123,1.12662661771055e-22,0,0.0263269055303111,0.0146986324672445,1.97666288654802e-23,0,0.00286908258833424,0.00153617001469915,1.44042061888459e-23,0
-4,0.0227501319481792,0.0116303891987528,0.0388435399237983,3.07783945068257e-22,0,0.026995483256594,0.0151628003834399,5.53719545472416e-23,0,0.00290501018739078,0.00156478649436578,3.98437213002213e-23,0
-3.975,0.0234335079528183,0.0117034706014167,0.0390768132843083,8.32470728081201e-22,0,0.0276767148410382,0.0156387914641451,1.53545218232123e-22,0,0.00294161657382711,0.00159402023934743,1.09124258875584e-22,0
-3.95,0.0241340740047248,0.0117774758271842,0.0393105047839612,2.22920000908836e-21,0,0.028370704049912,0.0161268016233101,4.21475112222595e-22,0,0.00297891894732496,0.00162388748639303,2.95919779587603e-22,0
-3.925,0.024852150305865,0.0118524224964143,0.0395446052039922,5.90998197081685e-21,0,0.0290775512051289,0.0166270262700122,1.14524069167086e-21,0,0.00301693505555604,0.00165440499739081,7.94544799258007e-22,0
-3.9,0.0255880595216387,0.0119283286802267,0.0397791052398613,1.55124477269886e-20,0,0.0297973530344081,0.0171396601488509,3.08042615978686e-21,0,0.00305568321525741,0.00168559007978379,2.11229675371164e-21,0
-3.875,0.0263421266891415,0.0120052129150008,0.0400139955016762,4.03117415772e-20,0,0.0305302025205332,0.0176648971759896,8.20189172620591e-21,0,0.00309518233425809,0.00171746060791447,5.56011880189501e-21,0
-3.85,0.0271146791216497,0.0120830942174394,0.0402492665146279,1.03714588044024e-19,0,0.0312761887498301,0.0182029302708894,2.16175492691245e-20,0,0.00313545193450638,0.00175003504534719,1.4491263923018e-20,0
-3.825,0.0279060463093072,0.0121619921002202,0.0404849087194394,2.6418319442958e-19,0,0.0320353967599855,0.0187539511837879,5.64011656577624e-20,0,0.00317651217614993,0.00178333246821953,3.73957272511137e-20,0
-3.8,0.0287165598160018,0.0122419265882631,0.0407209124728279,6.66235212951948e-19,0,0.0328079073873383,0.0193181503189835,1.45666236157296e-19,0,0.00321838388272427,0.00181737258967727,9.55502218156179e-20,0
-3.775,0.0295465531724186,0.0123229182356423,0.0409572680479797,1.66343959164613e-18,0,0.0335937971137719,0.019895716553992,3.7240792497171e-19,0,0.00326108856750812,0.00185217578545046,2.41732976583388e-19,0
-3.75,0.0303963617652614,0.0124049881431714,0.0411939656350396,4.11190942866757e-18,0,0.034393137913346,0.0204868370546501,9.42471284026141e-19,0,0.00330464846110776,0.00188776312063183,6.05529184128425e-19,0
-3.725,0.0312663227226391,0.0124881579766956,0.0414309953416119,1.00632231078064e-17,0,0.0352059970988053,0.0210916970862495,2.36105734677943e-18,0,0.00334908654033647,0.00192415637772251,1.50186101159367e-18,0
