xs,containment_like,contraction_like,compromise_like,normal_prior,normal_post_containment,normal_post_contraction,normal_post_compromise,unif_prior,unif_post_containment,unif_post_contraction,unif_post_compromise
-3.325,0.0452602552786195,4.27753514861675e-12,0,0.0500847434729896,0.032778717891177,1.42774887275186e-12,0,0.0972762645914397,0.0687611749944371,4.27753514861675e-12,0
-3.3,0.045501340199604,8.8319598525484e-12,0,0.051132462281989,0.0336426660727246,3.00958475482006e-12,0,0.0972762645914397,0.0691274407686421,8.8319598525484e-12,0
-3.275,0.0457425657138547,1.80541747088228e-11,0,0.0521939422976891,0.0345231274397342,6.27986817510749e-12,0,0.0972762645914397,0.0694939201377133,1.80541747088228e-11,0
-3.25,0.0459839204736311,3.65388816334584e-11,0,0.0532691340652925,0.0354202108439633,1.29713050513662e-11,0,0.0972762645914397,0.0698605958617136,3.65388816334584e-11,0
-3.225,0.046225393061457,7.32132886806273e-11,0,0.054357980614313,0.0363340188210708,2.65219843992199e-11,0,0.0972762645914397,0.0702274505947601,7.32132886806273e-11,0
-3.2,0.0464669719908968,1.45238460071675e-10,0,0.0554604173397278,0.037264647351212,5.36806238388427e-11,0,0.0972762645914397,0.0705944668862044,1.45238460071675e-10,0
-3.175,0.0467086457073454,2.85253124959838e-10,0,0.0565763718867178,0.0382121856194546,1.07551950256363e-10,0,0.0972762645914397,0.070961627181832,2.85253124959838e-10,0
-3.15,0.0469504025888301,5.54671997666147e-10,0,0.0577057640391751,0.0391767157762704,2.13308529729872e-10,0,0.0972762645914397,0.071328913825081,5.54671997666147e-10,0
-3.125,0.0471922309468254,1.06782264590514e-09,0,0.05884850561216,0.0401583126983705,4.18781368018571e-10,0,0.0972762645914397,0.07169630905828,1.06782264590514e-09,0
-3.1,0.0474341190270808,2.03525611265813e-09,0,0.0600045003484929,0.0411570437501571,8.13871193090567e-10,0,0.0972762645914397,0.0720637950239053,2.03525611265813e-09,0
-3.075,0.0476760550104602,3.840573348125e-09,0,0.0611736438196541,0.0421729685460661,1.56571675576854e-09,0,0.0972762645914397,0.0724313537658565,3.840573348125e-09,0
-3.05,0.0479180270137945,7.17513563185622e-09,0,0.0623558233311786,0.0432061387140902,2.98167235199511e-09,0,0.0972762645914397,0.0727989672307519,7.17513563185622e-09,0
-3.025,0.0481600230907463,1.32715369741896e-08,0,0.0635509178327177,0.044256597660767,5.62077025212568e-09,0,0.0972762645914397,0.0731666172692419,1.32715369741896e-08,0
-3,0.0484020312326869,2.43035313992931e-08,0,0.0647587978329459,0.0453243803379289,1.04886826713623e-08,0,0.0972762645914397,0.0735342856373414,2.43035313992931e-08,0
-2.975,0.0486440393695857,4.40630544987314e-08,0,0.0659793253194888,0.0464095130115165,1.93747119891489e-08,0,0.0972762645914397,0.0739019539977812,4.40630544987314e-08,0
-2.95,0.0488860353709115,7.90927856249801e-08,0,0.0672123536840396,0.0475120130327561,3.54273575936334e-08,0,0.0972762645914397,0.074269603921377,7.90927856249801e-08,0
-2.925,0.049128007046546,1.40558203792815e-07,0,0.0684577276528388,0.0486318886120142,6.41256031986085e-08,0,0.0972762645914397,0.074637216888418,1.40558203792815e-07,0
-2.9,0.0493699421477099,2.47304820006642e-07,0,0.0697152832226802,0.0497691385956393,1.14898236321288e-07,0,0.0972762645914397,0.0750047742900724,2.47304820006642e-07,0
-2.875,0.0496118283678997,4.30790401701731e-07,0,0.0709848476026078,0.0509237522461069,2.03790745502145e-07,0,0.0972762645914397,0.0753722574298123,4.30790401701731e-07,0
-2.85,0.0498536533438376,7.42944737822151e-07,0,0.0722662391614666,0.0520957090257919,3.57803636689852e-07,0,0.0972762645914397,0.0757396475248556,7.42944737822151e-07,0
-2.825,0.0500954046564326,1.26853968668641e-06,0,0.07355926738146,0.0532849783846839,6.21862315210088e-07,0,0.0972762645914397,0.0761069257076264,1.26853968668641e-06,0
-2.8,0.050337069831753,2.14441413787901e-06,0,0.0748637328178724,0.0544915195523781,1.06987471846339e-06,0,0.0972762645914397,0.0764740730272333,2.14441413787901e-06,0
-2.775,0.0505786363420115,3.58897406495344e-06,0,0.0761794270651013,0.0557152813346624,1.82205216867504e-06,0,0.0972762645914397,0.0768410704509647,3.58897406495344e-06,0
-2.75,0.0508200916065604,5.94687805893719e-06,0,0.0775061327291466,0.0569562019150329,3.07169355497752e-06,0,0.0972762645914397,0.0772078988658018,5.94687805893719e-06,0
-2.725,0.0510614229928998,9.75584298357384e-06,0,0.0788436234066993,0.0582142086614676,5.12606562925792e-06,0,0.0972762645914397,0.0775745390799495,9.75584298357384e-06,0
-2.7,0.0513026178176956,1.58451963641285e-05,0,0.0801916636709598,0.0594892179387866,8.46797631332613e-06,0,0.0972762645914397,0.0779409718243837,1.58451963641285e-05,0
-2.675,0.0515436633478099,2.5479300715468e-05,0,0.0815500090643234,0.0607811349269321,1.38472745665486e-05,0,0.0972762645914397,0.0783071777544162,2.5479300715468e-05,0
-2.65,0.0517845468013417,4.0563408261948e-05,0,0.0829184060980524,0.0620898534454972,2.24149703777717e-05,0,0.0972762645914397,0.0786731374512761,4.0563408261948e-05,0
-2.625,0.0520252553486792,6.39349644276219e-05,0,0.0842965922590576,0.0634152557848322,3.59170973371921e-05,0,0.0972762645914397,0.0790388314237082,6.39349644276219e-05,0
-2.6,0.0522657761135628,9.9769885160218e-05,0,0.0856842960239038,0.0647572125440608,5.69709538326697e-05,0,0.0972762645914397,0.0794042401095882,9.9769885160218e-05,0
-2.575,0.0525060961741585,0.00015414078696835,0,0.0870812368801443,0.0661155824763273,8.94530074593682e-05,0,0.0972762645914397,0.0797693438775535,0.00015414078696835,0
-2.55,0.0527462025641426,0.000235772271026156,0,0.0884871253550898,0.067490212341605,0.00013903546661262,0,0.0972762645914397,0.0801341230286508,0.000235772271026156,0
-2.525,0.0529860822737971,0.00035704662870854,0,0.0899016630521032,0.0688809367673828,0.000213917073106032,0,0.0972762645914397,0.0804985577980005,0.00035704662870854,0
-2.5,0.0532257222511144,0.000535320903059541,0,0.091324542694511,0.0702875781175509,0.000325802560766333,0,0.0972762645914397,0.0808626283564747,0.000535320903059541,0
-2.475,0.0534651094029136,0.000794621885571117,0,0.0927554481772132,0.0717099463698,0.000491193641082696,0,0.0972762645914397,0.081226314812394,0.000794621885571117,0
-2.45,0.0537042305959665,0.00116778770316585,0,0.0941940546260632,0.0731478390018424,0.00073306110116329,0,0.0972762645914397,0.0815895972132371,0.00116778770316585,0
-2.425,0.0539430726581336,0.00169912108220299,0,0.0956400284650883,0.0746010408867622,0.00108297095873671,0,0.0972762645914397,0.0819524555473673,0.00169912108220299,0
-2.4,0.0541816223795105,0.00244760772045514,0,0.0970930274916066,0.0760693241977933,0.00158373546826596,0,0.0972762645914397,0.0823148697457737,0.00244760772045514,0
-2.375,0.0544198665135835,0.00349073078018304,0,0.0985527009592937,0.0775524483228171,0.00229264953763668,0,0.0972762645914397,0.0826768196838274,0.00349073078018304,0
-2.35,0.0546577917783953,0.00492887667389222,0,0.100018689669244,0.0790501597888715,0.00328535192497357,0,0.0972762645914397,0.083038285183052,0.00492887667389222,0
-2.325,0.0548953848577205,0.00689027575621479,0,0.101490626069058,0.0805621921969451,0.00466031551109161,0,0.0972762645914397,0.0833992460129099,0.00689027575621479,0
-2.3,0.05513263240225,0.00953635280585928,0,0.102968134359987,0.0820882661673342,0.00654391936394121,0,0.0972762645914397,0.0837596818926011,0.00953635280585928,0
-2.275,0.0553695210307854,0.0130672762247999,0,0.104450830612154,0.0836280892958228,0.00909598540675495,0,0.0972762645914397,0.084119572492878,0.0130672762247999,0
-2.25,0.0556060373314414,0.017727393647752,0,0.10593832288785,0.0851813561209414,0.0125155738534977,0,0.0972762645914397,0.084478897437873,0.017727393647752,0
-2.225,0.055842167862859,0.023810129679104,0,0.10743021137293,0.0867477481025535,0.017046725833934,0,0.0972762645914397,0.0848376363069399,0.023810129679104,0
-2.2,0.0560778991554256,0.0316618063319201,0,0.108926088516275,0.0883269336119999,0.0229837231688436,0,0.0972762645914397,0.0851957686365093,0.0316618063319201,0
-2.175,0.0563132177125056,0.0416837392576901,0,0.110425539177321,0.0899185679340326,0.0306753117053333,0,0.0972762645914397,0.085553273921957,0.0416837392576901,0
-2.15,0.0565481100116784,0.0543318769347433,0,0.11192814078162,0.0915222932807486,0.0405272171617869,0,0.0972762645914397,0.0859101316194852,0.0543318769347433,0
-2.125,0.0567825625059852,0.0701132019742741,0,0.113433463484406,0.0931377388177268,0.0530021856874905,0,0.0972762645914397,0.0862663211480168,0.0701132019742741,0
-2.1,0.0570165616251845,0.0895781211793734,0,0.114941070342117,0.0947645207025642,0.0686167227636026,0,0.0972762645914397,0.0866218218911027,0.0895781211793734,0
-2.075,0.0572500937770149,0.113308150966405,0,0.116450517491811,0.0964022421359822,0.0879337026957294,0,0.0972762645914397,0.0869766131988403,0.113308150966405,0
-2.05,0.0574831453484669,0.141898371384925,0,0.117961354338436,0.0980504934256769,0.111550095510251,0,0.0972762645914397,0.0873306743898054,0.141898371384925,0
-2.025,0.0577157027070614,0.175934383921711,0,0.119473123749858,0.09970885206306,0.140079224534792,0,0.0972762645914397,0.0876839847529955,0.175934383921711,0
-2,0.057947752202137,0.215963866052752,0,0.120985362259572,0.101376882813031,0.174127236647978,0,0.0972762645914397,0.0880365235497839,0.215963866052752,0
-1.975,0.0581792801661438,0.262463259098711,0,0.122497600277016,0.103054137816907,0.214263839842293,0,0.0972762645914397,0.088388270015887,0.262463259098711,0
-1.95,0.0584102729159451,0.315800633203578,0,0.124009362305369,0.104740156708617,0.260987829792607,0,0.0972762645914397,0.0887392033633407,0.315800633203578,0
-1.925,0.0586407167541265,0.376196309507546,0,0.125520167166736,0.106434466744253,0.314688465832656,0,0.0972762645914397,0.0890893027824897,0.376196309507546,0
-1.9,0.0588705979703111,0.443683338717826,0,0.127029528234595,0.108136582945068,0.375604330600686,0,0.0972762645914397,0.0894385474439856,0.443683338717826,0
-1.875,0.0590999028424822,0.518070382663567,0,0.128536953673367,0.109846008253966,0.443781867408044,0,0.0972762645914397,0.0897869165007966,0.518070382663567,0
-1.85,0.0593286176383129,0.598909862542987,0,0.130041946684998,0.111562233705548,0.519036276213526,0,0.0972762645914397,0.0901343890902268,0.598909862542987,0
-1.825,0.0595567286165015,0.685474368191232,0,0.131544005762363,0.113284738609735,0.600917799371409,0,0.0972762645914397,0.0904809443359456,0.685474368191232,0
-1.8,0.0597842220281135,0.776744219932849,0,0.133042624949377,0.115012990748982,0.688686580492897,0,0.0972762645914397,0.0908265613500264,0.776744219932849,0
-1.775,0.06001108411793,0.871408708130208,0,0.134537294107614,0.116746446589086,0.781299182046303,0,0.0972762645914397,0.0911712192349952,0.871408708130208,0
-1.75,0.0602373011258015,0.967882898076573,0,0.136027499189272,0.118484551503553,0.877409465754878,0,0.0972762645914397,0.091514897085887,0.967882898076573,0
-1.725,0.0604628592880081,1.06434099959503,0,0.137512722516302,0.120226740011501,0.975385865398097,0,0.0972762645914397,0.0918575739923127,1.06434099959503,0
-1.7,0.0606877448386249,1.15876621104593,0,0.138992443065498,0.121972436029034,1.07334613529041,0,0.0972762645914397,0.092199229040533,1.15876621104593,0
-1.675,0.0609119440108926,1.24901573346704,0,0.140466136759349,0.12372105313401,1.1692094925995,0,0.0972762645914397,0.0925398413155413,1.24901573346704,0
-1.65,0.0611354430385941,1.3328984115672,0,0.141933276762444,0.125471994844119,1.26076477119942,0,0.0972762645914397,0.0928793899031546,1.3328984115672,0
-1.625,0.0613582281574352,1.4082613070572,0,0.143393333783207,0.127224654908144,1.34575187684798,0,0.0972762645914397,0.0932178538921111,1.4082613070572,0
-1.6,0.0615802856064309,1.4730805612133,0,0.144845776380742,0.128978417610297,1.42195260087327,0,0.0972762645914397,0.0935552123761766,1.4730805612133,0
-1.575,0.0618016016292957,1.5255512618421,0,0.146290071276532,0.130732658087462,1.48728583723811,0,0.0972762645914397,0.0938914444562565,1.5255512618421,0
-1.55,0.0620221624758391,1.56417077590182,0,0.147725683670781,0.132486742659186,1.53990156893415,0,0.0972762645914397,0.0942265292425161,1.56417077590182,0
-1.525,0.0622419544033646,1.58781018990805,0,0.149152077563115,0.13424002917024,1.57826773148691,0,0.0972762645914397,0.0945604458565058,1.58781018990805,0
-1.5,0.0624609636780734,1.59576912160573,0,0.150568716077402,0.135991867345521,1.60124427374404,0,0.0972762645914397,0.0948931734332937,1.59576912160573,0
-1.475,0.0626791765764717,1.58781018990805,0,0.151975061790423,0.137741599157113,1.60813942342208,0,0.0972762645914397,0.0952246911236036,1.58781018990805,0
-1.45,0.0628965793867812,1.56417077590182,0,0.15337057706412,0.13948855920322,1.59874428319256,0,0.0972762645914397,0.0955549780959584,1.56417077590182,0
-1.425,0.0631131584103546,1.5255512618421,0,0.154754724381137,0.141232075098746,1.5733433431902,0,0.0972762645914397,0.0958840135388293,1.5255512618421,0
-1.4,0.0633288999630924,1.47308056121329,0,0.156126966683381,0.142971467877232,1.53270017179047,0,0.0972762645914397,0.0962117766627898,1.47308056121329,0
-1.375,0.0635437903768639,1.4082613070572,0,0.157486767713297,0.144706052403847,1.4780192888835,0,0.0972762645914397,0.0965382467026739,1.4082613070572,0
-1.35,0.0637578160009316,1.33289841156719,0,0.158833592357574,0.146435137799134,1.41088687794225,0,0.0972762645914397,0.0968634029197393,1.33289841156719,0
-1.325,0.0639709632033766,1.24901573346704,0,0.160166906992971,0.148158027873169,1.33319440811074,0,0.0972762645914397,0.0971872246038344,1.24901573346704,0
-1.3,0.0641832183725281,1.15876621104593,0,0.161486179833957,0.149874021569788,1.24705029428046,0,0.0972762645914397,0.0975096910755689,1.15876621104593,0
-1.275,0.0643945679183945,1.06434099959501,0,0.162790881281858,0.151582413420518,1.15468533901798,0,0.0972762645914397,0.0978307816884885,1.06434099959501,0
-1.25,0.0646049982740959,0.967882898076573,0,0.164080484275188,0.153282494007822,1.05835783872184,0,0.0972762645914397,0.0981504758312514,0.967882898076573,0
-1.225,0.0648144958973001,0.871408708130194,0,0.165354464640854,0.154973550437277,0.960263909189847,0,0.0972762645914397,0.0984687529298092,0.871408708130194,0
-1.2,0.0650230472716583,0.776744219932849,0,0.1666123014459,0.156654866818247,0.862457849087752,0,0.0972762645914397,0.0987855924495887,0.776744219932849,0
-1.175,0.0652306389082439,0.685474368191232,0,0.167853477349469,0.158325724752639,0.766786305777384,0,0.0972762645914397,0.0991009738976777,0.685474368191232,0
-1.15,0.0654372573469913,0.598909862542975,0,0.169077478954656,0.159985403831289,0.674838752458614,0,0.0972762645914397,0.0994148768250104,0.598909862542975,0
-1.125,0.0656428891581363,0.518070382663567,0,0.170283797159915,0.161633182137517,0.587915454142411,0,0.0972762645914397,0.0997272808285565,0.518070382663567,0
-1.1,0.065847520943657,0.443683338717816,0,0.171471927509692,0.163268336757383,0.507012813825014,0,0.0972762645914397,0.10003816555351,0.443683338717816,0
-1.075,0.0660511393387159,0.376196309507546,0,0.172641370543937,0.164890144296153,0.432824854061506,0,0.0972762645914397,0.100347510695479,0.376196309507546,0
-1.05,0.0662537310131015,0.315800633203578,0,0.173791632146174,0.166497881400469,0.365758681979621,0,0.0972762645914397,0.100655296002678,0.315800633203578,0
-1.025,0.0664552826726703,0.262463259098703,0,0.174922223889783,0.168090825285725,0.305961155807308,0,0.0972762645914397,0.100961501278118,0.262463259098703,0
-1,0.0666557810607893,0.215963866052752,0,0.17603266338215,0.169668254268105,0.253353634373999,0,0.0972762645914397,0.101266106381794,0.215963866052752,0
-0.974999999999998,0.0668552129597775,0.175934383921706,0,0.177122474606361,0.171229448300766,0.20767163452166,0,0.0972762645914397,0.101569091232882,0.175934383921706,0
-0.949999999999999,0.0670535651923471,0.141898371384925,0,0.178191188260092,0.172773689513606,0.168506407721208,0,0.0972762645914397,0.101870435811923,0.141898371384925,0
-0.925000000000001,0.067250824623044,0.113308150966405,0,0.179238342091364,0.174300262756064,0.13534582262587,0,0.0972762645914397,0.102170120163016,0.113308150966405,0
-0.899999999999999,0.0674469781596878,0.0895781211793704,0,0.180263481230824,0.175808456142399,0.107612442438555,0,0.0972762645914397,0.102468124395999,0.0895781211793703,0
-0.875,0.0676420127548097,0.0701132019742741,0,0.181266158520223,0.177297561598853,0.0846972515660484,0,0.0972762645914397,0.102764428688642,0.0701132019742741,0
-0.849999999999998,0.0678359154070897,0.0543318769347413,0,0.182245934836753,0.178766875412136,0.0659880573947188,0,0.0972762645914397,0.103059013288822,0.0543318769347413,0
-0.824999999999999,0.0680286731627923,0.0416837392576901,0,0.183202379412928,0.180215698778641,0.0508921227418784,0,0.0972762645914397,0.103351858516712,0.0416837392576901,0
-0.799999999999997,0.0682202731171998,0.0316618063319188,0,0.184135070151662,0.181643338353782,0.0388530381994656,0,0.0972762645914397,0.103642944766951,0.0316618063319188,0
-0.774999999999999,0.0684107024160438,0.023810129679103,0,0.185043593936245,0.183049106800879,0.0293622005657869,0,0.0972762645914397,0.103932252510827,0.023810129679103,0
-0.75,0.0685999482569349,0.017727393647752,0,0.185927546934884,0.184432323338974,0.0219655161761116,0,0.0972762645914397,0.10421976229844,0.017727393647752,0
-0.724999999999998,0.0687879978907891,0.0130672762247993,0,0.1867865348995,0.185792314288962,0.0162660994236882,0,0.0972762645914397,0.104505454760877,0.0130672762247993,0
-0.699999999999999,0.0689748386232521,0.00953635280585928,0,0.187620173458469,0.187128413617452,0.0119237985012768,0,0.0972762645914397,0.104789310612372,0.00953635280585928,0
-0.674999999999997,0.0691604578161206,0.00689027575621446,0,0.188428088403009,0.18843996347773,0.00865236896373392,0,0.0972762645914397,0.105071310652464,0.00689027575621446,0
-0.649999999999999,0.0693448428887599,0.00492887667389198,0,0.18920991596691,0.189726314747211,0.00621505004416284,0,0.0972762645914397,0.105351435768155,0.00492887667389198,0
-0.625,0.0695279813195191,0.00349073078018304,0,0.189965303099314,0.190986827560782,0.004419197648348,0,0.0972762645914397,0.105629666936055,0.00349073078018304,0
-0.599999999999998,0.0697098606471419,0.00244760772045501,0,0.190693907730262,0.19222087183941,0.00311050868488722,0,0.0972762645914397,0.10590598522453,0.00244760772045501,0
-0.574999999999999,0.0698904684721735,0.00169912108220299,0,0.191395399028726,0.193427827813419,0.00216724798298859,0,0.0972762645914397,0.106180371795837,0.00169912108220299,0
-0.549999999999997,0.0700697924583646,0.00116778770316579,0,0.192069457652852,0.194607086539817,0.00149477213488451,0,0.0972762645914397,0.106452807908256,0.00116778770316579,0
-0.524999999999999,0.0702478203340696,0.000794621885571073,0,0.192715775992161,0.195758050413085,0.00102054127885629,0,0.0972762645914397,0.106723274918216,0.000794621885571073,0
